Unique_Word,Count
implicit polarity,3
hafez,3
system performance,3
70 billion word corpus,3
cuneiform language,3
real-time event tracking,3
word sense change,3
entity sentiment analysis,3
language discrimination,3
oral,3
cuneiform texts,3
maximum margin classifier,3
german dialect identification,3
assisted living,3
shallow paraphrasing,3
unsupervised frame,3
gwu nlp,3
hateval,3
citius,3
multinomial naive bayes classifier,3
language independent named entity,3
know-center,3
multimodal signals,3
radio programs,3
disrpt,3
ai systems,3
cue selection,3
semantic sequences,3
ax semantics,3
language family,3
feature encoding,3
model testing,3
configurations,3
phon'etiques,3
graph merging,3
writing tasks,3
syntactic abilities,3
gender gap,3
multiple categories,3
volume,3
phonemic corpus,3
multi-dialect lexicon,3
ptt,3
acoustic echo cancellation,3
contextual valence shifters,3
classifying abusive language,3
personal memory,3
multilingual resource sharing,3
therapeutic,3
smm4h 2019,3
shared task 2016,3
task 5,3
poi recognition,3
multi-level translation,3
deep rnns,3
ubc-nlp,3
carl kolchak hyperpartisan news detector,3
harvey mudd college,3
adpositions,3
web-based question answering model,3
lay paraphrases,3
cdec,3
two-level annotation,3
scheduled multi-task learning,3
margin loss,3
dgt task,3
owl/dl,3
interaction type,3
english tasks,3
asymmetric semantic relations,3
robot concept learning,3
role play,3
text level analytic,3
one-on-one tutoring,3
intralingual association measures,3
context window,3
finnish newspapers,3
customer interactions,3
few-shot setup,3
unified encoder,3
left-to-right,3
multiple evidence,3
ppm,3
poetry generation,3
seed lexicon,3
count,3
measuring success,3
turkunlp,3
soccer matches,3
audio alignment,3
mammals,3
bipolar disorder,3
division of labour,3
dual pointer network,3
pet,3
event role fillers,3
soft dependency matching,3
pooling,3
mental illness,3
randomized controlled trials,3
cross-lingual evaluation,3
syntactic projection,3
embedded semantic lexicon,3
democracy,3
pre-trained multimodal representations,3
dialog structure,3
semi-structured,3
execution,3
ensemble of classifiers,3
scansion,3
text processing pipeline,3
spoken language experiments,3
pre-trained language representation,3
political speech,3
domain-specific model,3
bea-2019 shared task,3
tv show transcripts,3
mispellings,3
discourse topics,3
unified dataset,3
review-based question generation,3
pattern mapping,3
sql,3
mitigate,3
tasks 1 & 2,3
variation terminologique,3
viterbi decoder,3
silence,3
compliance,3
hierarchical summarization,3
pdf noisy text,3
token-level metaphor detection,3
character aware models,3
natural question,3
multimodal context,3
fire,3
grounded conversations,3
proof of concept,3
diachrony,3
neural word representations,3
anymalign,3
implicit labeling,3
system bias detection,3
nonparametric method,3
phoneme sequences,3
interlingual links,3
system responses,3
lengths,3
collaboration-based model,3
biomedical ontologies,3
large-scale debates,3
2020 duolingo challenge,3
diplomat,3
supervised hypernymy detection,3
parseme shared task 2,3
news values,3
human preference,3
vmwe discovery,3
conjoined vps,3
smt models,3
lexico-syntaxiques,3
strat'égies d'adaptation,3
spanish surface realization shared task,3
genre description,3
encoder-decoder model,3
annotation syntaxique,3
modular graph,3
xfst2fsa,3
neural part-of-speech tagger,3
clause restructuring,3
social inequality,3
lexical linked data,3
classifying memes,3
bayesian methods,3
causal connectives,3
topic switching,3
alignement sous-phrastique,3
character-based joint model,3
knowledge tracing,3
calcul de similarit\'e,3
priorities,3
whole,3
situated natural language learning,3
anaphora resolution system,3
dictionnaire,3
e-reputation,3
historical change,3
learning kernels,3
semantic stability,3
openqa,3
genre-aware,3
computational evidence,3
syntactic change,3
concept change,3
historical variety,3
vidéo,3
zcu-nlp,3
coreference evaluation metric,3
mike,3
neural reordering model,3
hierarchical deep learning,3
jhu system,3
cleaned,3
argumentative relations,3
neural qa,3
relation identification,3
bea 2019,3
robust similarity measures,3
qassit,3
usage similarity,3
cross lingual information access system,3
lexical segmentation,3
imagination,3
probabilistic soft logic,3
selectional preference classes,3
open web platform,3
biomedical ie,3
multi-parallel corpora,3
long document ranking,3
l2 spanish,3
content scoring,3
semantic language models,3
english language pair,3
single document,3
chintang,3
l'influence du domaine,3
psycholinguistic properties,3
ranlp 2019,3
muitilingual news summarizer,3
outil de repérage d'entités nommées,3
l'oral spontan'e,3
sepll,3
normalisation des sms,3
medieval french,3
twittirish,3
sighan 2015,3
developers,3
relative clause attachment,3
siamese lstm,3
boolean semantics,3
swat,3
english-persian statistical machine translation,3
jep,3
apprentissage guidé,3
interface syntaxe,3
param\`etres,3
adaptation au domaine,3
réseau de neurones,3
maladie de parkinson,3
user case,3
frenchspeaking patients,3
natifs,3
fran\ccais-anglais,3
female multilingual speakers,3
oracles,3
latent structure models,3
fran\ccais spontan\'e,3
statistical dialog management,3
l'étude du français,3
m'etrique,3
jeu,3
interrogation,3
sp\'ecialit\'e,3
monte-carlo methods,3
neural dialogue,3
boosting-based parse,3
frameworks,3
visually grounded neural syntax,3
maghreb dialects,3
dossiers electroniques patient,3
multi-polarity words,3
synonym acquisition,3
phonotactic learning,3
subject-verb agreement,3
ubiquitous,3
verb forms,3
surface structure,3
auto-encodeurs,3
méthodes d'évaluation,3
large scale database,3
phonetic units,3
probabilistic topic models,3
drug-drug interaction detection,3
persian treebank,3
domain-specific features,3
profil clinique du patient,3
s'equences,3
formosa speech recognition challenge 2020,3
contextual processing,3
tjp,3
melt,3
health behavior change,3
cognitive system,3
uottawa,3
graph-based nlp,3
graph based semi-supervised approach,3
chinese grammatical inference,3
user impression,3
klue,3
optionality,3
constructivist approach,3
discourse representation parsing,3
rule system,3
corpus arboré,3
ancien francais,3
computational language documentation,3
parties du discours,3
alsacien,3
easy adjectives,3
cost-sensitive active learning,3
etude multilingue,3
generalized chart,3
linknbed,3
conll'17,3
joint pos tagging,3
delta,3
notion,3
ateliers deft,3
english surface realization,3
correlated news,3
organization name disambiguity,3
fran'cais,3
elra activities,3
graph-based keyword planning,3
answer patterns,3
evaluation automatique,3
summary content,3
réseaux neuronaux profonds (deep neural networks),3
columbia nlp,3
chatterbot system,3
lexicon bootstrapping,3
multi-document summarization corpus,3
médicaments,3
hierarchical fusion model,3
analyse morphosyntaxique,3
évaluation,3
non-isomorphic embeddings,3
morphological cues,3
chinese neologisms,3
building chatbots,3
topic-segmentation,3
self-regulated,3
pos disambiguation rules,3
end-to-end reinforcement learning,3
theoretical model,3
talking npcs,3
scalable syntax,3
two natural language processing models,3
educational questions,3
weak unification,3
document level novelty detection,3
cross-language annotation,3
literary style,3
volume i,3
recital,3
extraction d'opinions,3
ecrits journalistiques,3
talisman,3
volume i : articles longs,3
extraction de concepts,3
full-text scientific articles,3
règles,3
appariement,3
anaphoric shell nouns,3
avaya,3
shuffled language models,3
abstract language understanding,3
combinatory grammar,3
open-source morphological analyzer,3
nlp architect,3
term set expansion,3
analysis methods,3
diverse machine translation,3
time-aware pre-training,3
tina,3
explicit knowledge,3
natural language question-answering systems,3
anota\cc\~ao de textos,3
neural entity,3
cognitive theories,3
interactive topic models,3
d'emonstratif,3
english broadcast news,3
unsupervised sentence compression,3
recurrent,3
m'edias sociaux,3
compréhension automatique,3
underlying representations,3
language game,3
bilingual word associations,3
enjeux,3
syntactic cross,3
image data,3
sparse semantic embeddings,3
extracted lexicon,3
microphone array system,3
speaker adaptation,3
group dynamics,3
interactive evaluation framework,3
local discourse structure,3
emotion ratings,3
portable software modules,3
korean-english,3
february 2001,3
reranking approach,3
fixed phrase structure,3
tree-based decoder,3
trainable bias decoding,3
learning strategy,3
word vector specialization,3
equipment maintenance,3
natural sentence,3
social semantic,3
evidence-aware deep learning,3
naive approach,3
valid prefix property,3
product name,3
shallow reasoning,3
interactive demonstration,3
natural language evaluation,3
saffron,3
multi-party live chats,3
c++,3
aesw shared task,3
stochastic segment model,3
linguistic choices,3
fran'ccais,3
elephant,3
embedding semantic similarity,3
reverse,3
fast and accurate,3
pre-trained distillation,3
amr graphs,3
language repository,3
hierarchical information,3
hierarchical biases,3
video annotation,3
open-world knowledge,3
natural language representation,3
adversarial augmentation,3
time-aligned corpora,3
label semantic,3
open-domain dense retrieval,3
perturbing text,3
acl-ijcnlp 2009,3
compositional semantics system,3
situated dialog systems,3
vision-language pretraining,3
jointcl,3
unsupervised opinion extraction,3
forest-to-string decoding,3
gu-mlt-lt,3
syntax removal,3
conversational goals,3
structured annotation,3
miranews,3
graph pre-training,3
uyghur name tagging,3
language-specific,3
parsing de l'oral,3
approches symbolique,3
business opportunities,3
transpos,3
modèles de langue,3
multiple semantic resources,3
case alternation,3
syst\`eme de conversion automatique,3
atelier d\'efi fouille de textes,3
deft 2021 task 1,3
user-environment emotional contrast,3
faithful summarization,3
function labels,3
d\'etection de polarit\'e,3
medical articles,3
multi-stage prompting,3
context-dependent text-to-sql parsing,3
language-related information,3
adversarial robustness,3
multi-task mixture-of-experts,3
few-shot dialogue generation,3
multi-grained tokenization,3
temporal model,3
shortcut,3
latent class,3
the brain,3
local grammars,3
transformer-based autoencoders,3
cross-mapping,3
map task,3
shallow semantic kernels,3
dispersion,3
systeme multi-agents,3
march 1996,3
margaret masterman,3
multiple knowledges,3
walter daelemans,3
geoffrey sampson,3
fully automatic useful translation,3
small translation unit,3
analyse syntaxique automatique,3
chinese compound,3
september 2005,3
special issue on using large corpora,3
march 1995,3
penn-ii treebank,3
expert users,3
panelists,3
sphinx,3
march 1994,3
kappa statistic,3
recherche documentaire,3
extended finite state models,3
sk\ladnica treebank,3
large organisation,3
sr,3
structures thématiques,3
d-tree,3
alt-j/c,3
august 1999,3
word count system,3
real-time crowd captioning,3
prépositions,3
r\'ef\'erents,3
repr'esentation s'emantique,3
apprentissage non supervis'e,3
robust system,3
waw corpus,3
analyse s'emantique,3
résultats,3
incomplétude lexicale,3
ner models,3
tv newscasts,3
sens de mots,3
exp\'erience de fusion,3
systèmes de dialogue homme-machine,3
traduction probabiliste,3
bilingual concordance,3
ehr (electronic health record),3
contexte multilingue,3
parallelization,3
gestion de dialogue,3
grammaires \`a concat\'enation d'intervalles,3
système de traduction,3
march 2008,3
deeppurple,3
translation agency,3
r\'esum\'e multidocuments,3
core,3
sriubc,3
spontaneous conversational dialogs,3
qud-based approach,3
statistical speech act processing,3
intonational phrases,3
kernel learning,3
german radiology text,3
linguistic function,3
multilingual text-to-speech,3
open javanese corpora,3
fundamental concepts,3
"""guidelines""",3
emotion corpus,3
"""submission""",3
parallel session i,3
20th annual meeting,3
terminologist,3
persian texts,3
automated language processing,3
"the scientific entity in this title is ""participants"".",3
february 1976,3
logos translation system,3
real words,3
hierarchical clustering algorithm,3
phonetically balanced corpus,3
audio corpus,3
preprint no. 20,3
preprint no. 62,3
preprint no. 43,3
preprint no. 42,3
preprint no. 31,3
preprint no. 17,3
preprint no. 10,3
preprint no. 2,3
russian syntax,3
acl meeting,3
social action,3
january-march 1986,3
april-june 1983,3
change detection,3
multimedia page generation,3
feature induction,3
i,3
conversation aid,3
news image,3
head-corner parser,3
mt (possibly referring to machine translation),3
np-complete,3
functional uncertainty,3
word embeddings approach,3
closure properties,3
minimal semantics,3
terminology banks,3
uniform architecture,3
id/lp parsing,3
chairs,3
simple semantic annotation,3
18th annual meeting,3
hicats/je,3
neighboring areas,3
24th annual meeting,3
evolutionary algorithms,3
phonetic inventory,3
word processor,3
termbanks,3
governmental view,3
relation syntagmatique,3
distributed training,3
sv regression,3
query segmentation,3
feature changes,3
interaction humain-robot,3
syntactic case,3
english-persian,3
grammaires cat\'egorielles,3
annotations s'emantiques,3
agora,3
english article errors,3
language classes,3
multi-modal sensing,3
text-pair classification,3
special issue on chinese verbal semantics,3
claudia leacock,3
question-answering framework,3
événement,3
jugements,3
contraintes,3
dialogiques,3
lexicalized features,3
database qa dialogues,3
textes vari\'es,3
elementary science questions,3
gru neural network,3
connaissances,3
mesures linguistiques automatiques,3
computational assessment,3
m'etagrammaire,3
interface morpho-sémantique,3
connaissances linguistiques,3
cross-domain adaptation,3
ngrammes,3
etude de cas,3
vowel inventories,3
non-task-oriented dialog systems,3
signal processing,3
distributional semantic similarity,3
multimedia program,3
grammar-based approach,3
sas sentiment analysis,3
siel,3
kea,3
uom,3
m\'eta-grammaires,3
représentation,3
crit\`eres,3
dependency-based n-gram models,3
online retrieval,3
query weighting,3
june 2016,3
agreement constraints,3
discourse sense classification,3
lifetime achievement award,3
mod\`ele cognitif,3
iterative phenomenons,3
polysémie lexicale,3
arabic named entity corpus,3
grammaire r'ecursive,3
large-scale named entities,3
ehu,3
calcul automatique,3
orthographic features,3
swedish simple lexicon,3
complex lexical entries,3
june 2012,3
bibliographic data,3
pdt,3
automatic collection,3
web annotations,3
tapta,3
danish simple lexicon,3
rubrics,3
exploration of web content,3
synonymous pairs,3
syntactic clustering,3
automatic treebank conversion,3
rocling 2009,3
june 2011,3
richard sproat,3
m\'ethode d'analyse,3
formal distributional semantics,3
documents textuels,3
contenu encyclopédique,3
francais langue etrangere,3
étiqueteur morphosyntaxique,3
komi-zyrian,3
hpsg treebank,3
knowledge technologies,3
rational model,3
wysinnwyg approach,3
xtract,3
discriminative language modeling,3
multimedia misogyny detection,3
grice maxims,3
drug named entity recognition,3
short free text answers,3
word generation,3
approximate approach,3
rocling xxvi,3
students' understanding,3
lexical syntax,3
approche statistique,3
threaded discussion,3
exp\'erience,3
r\'eseau lexical,3
arabic modality annotation,3
automated community content editing portal,3
bio-medical text,3
structural links,3
noisy graphs,3
dynamic strategies,3
nil_ucm,3
interlingual connection,3
mandarin syllables,3
inderjeet mani,3
ttc termsuite,3
deepl,3
multi-neuro tagger,3
r'esum'es,3
similarit'e s'emantique,3
alignement multilingue,3
bologna translation service,3
unrestricted quantifier,3
l'enfant,3
sutime,3
enrichir,3
influencers,3
hoo 2012,3
hlt-naacl 2004,3
microblog discourse,3
author-aware topic models,3
planning task,3
multilingual paraphrase extraction,3
source representations,3
single discriminative model,3
dictionnaire bilingue,3
d'efi fouille de textes,3
parallel data augmentation,3
conversational implicatures,3
philosophical enquiry,3
qurana,3
recognizability,3
bureau service,3
explanation structure,3
english asr system,3
autodesk,3
arabic script-based languages,3
parallel aligned corpora,3
all-fragments grammar,3
gurmukhi,3
multilingual argument mining,3
urdu stemmer,3
discourse referents,3
adaptive presentations,3
specific corpora,3
letter-ngrams,3
post-translational modifications,3
english clinical texts,3
semi-supervised structured prediction,3
news 2012 machine transliteration shared task,3
syllable-based phonetic transcription,3
models of language,3
predicate-argument,3
talking robots,3
talk,3
biomedical term disambiguation,3
sign language users,3
situated spoken dialogue,3
sentence vectors,3
acl 2012 contributed task,3
crowdsourcing models,3
text stream,3
wmt12 quality estimation task,3
index thomisticus,3
syntactic mt,3
grammatical reduction,3
packing,3
wmt12 shared translation task,3
structural grammar,3
unsupervised vocabulary selection,3
wisdom,3
wit,3
negated words,3
mental health conditions,3
robust dialogue state tracking,3
real-world context,3
wmt11,3
content of speech,3
deep text understanding,3
spectral graph partitioning,3
multi-predicate,3
less effort,3
word2sense,3
bionlp'09 shared task,3
inter-utterance context,3
nêhiyawêwin resources,3
mwe alignment,3
social media sentiment,3
cultural aspects,3
dcu mt system,3
speech decoding,3
large scale lexical resource,3
domain independent lexicon,3
dynamic feature selection,3
english verb particle constructions,3
stock price,3
topic relevant sentences,3
bird flight,3
paired nominals,3
appraise evaluation framework,3
grammatical error correction system,3
simulation tool,3
semeval-2010 task 14,3
japanese wsd,3
uvt,3
december 1988,3
nominal relations,3
grammaticality judgments,3
language independent transliteration system,3
limited training,3
multilingual lexical network,3
bleu training,3
personal translator,3
cmu syntax-based machine translation,3
sparse entity extraction,3
grammatical processing,3
complex event extraction,3
named entity representations,3
wordnet-like resources,3
predicative forms,3
theoretical viewpoints,3
re-score,3
graphics,3
workplace,3
human summaries,3
large-scale semantic analyses,3
book recommendations,3
maori,3
stevin,3
molto,3
new challenge,3
corpus validation,3
tree local-mctag,3
bound variables,3
ntcir,3
domain independent model,3
translation memory input,3
discriminative syntax,3
semantically annotated,3
multi-relation question answering,3
local semantic,3
syntactic dependency trees,3
dutch noun,3
string patterns,3
terminology handling,3
weighting scheme,3
alta-2014 shared task,3
semeval task 5,3
sublexical representations,3
situated utterances,3
dutch adjectives,3
native language detection,3
uedin,3
satirical fake news,3
lexico-semantic approach,3
explicit annotations,3
in-context feedback,3
chordal graphs,3
semi-automatically constructed ontology,3
technical support tickets,3
entity-level feature extraction,3
rate-distortion,3
asr track,3
sentence weighting,3
fbk's machine translation,3
propbank-br,3
treebank validation,3
usfd slt system,3
class-based collocations,3
experience report,3
spanish social media,3
shallow analysis,3
dutch newspapers,3
dialog act labeling,3
event reference,3
evaluation ii,3
deep syntactic processing,3
social attention,3
predicting emotions,3
syntactico-semantic rules,3
crosscheck,3
deep nets,3
new directions,3
wmt 2014 translation task,3
wmt'14,3
wmt13 metrics task,3
word usages,3
syntactic phrases,3
ere annotation,3
feature decay algorithms,3
large-scale ccg,3
word-based domain adaptation,3
extended model,3
unigrams,3
speech communities,3
human language project,3
corpus-based exercise book,3
stec,3
rhetorical strategies,3
extended named entities,3
language assessment,3
monnet,3
clinical free-text,3
adaptive weighting,3
line breaks,3
german treebank,3
mwe,3
top-down search,3
statistical systems,3
f0,3
iwslt-2011 mt system,3
analogy detection,3
casia machine translation system,3
universal text embeddings,3
finite-state technology,3
context-sensitive generation,3
statistical speech translator,3
dependency conversion,3
parsing perspective,3
chinese word usage errors,3
cognitive analysis,3
phrase-structure parsing,3
bengali verb,3
japanese text input system,3
beam thresholding,3
morpheme identity,3
dynamic environments,3
multiple text sources,3
dzongkha,3
prague dependency treebank (pdt),3
learned semantics,3
weighted transducers,3
historical event,3
submission report,3
mdl,3
multilingual topics,3
incremental language generation,3
open lexical resources,3
human-robot multi-modal interaction,3
probabilistic dialogue,3
automatic lexicon builder,3
multiple knowledge bases,3
multilingues comparables,3
immediate discourse,3
data scarceness,3
talp-upc phrase-based translation system,3
factored machine translation,3
russian-english system,3
dependency parse trees,3
end-to-end semantic role labeler,3
english determiners,3
comparative quality evaluation,3
word similarity computing,3
wmt 2012 quality estimation task,3
elliptic coordination,3
rali,3
gene regulation network,3
rich ontologies,3
entity knowledge bases,3
canada,3
supporting resources,3
automated speech assessment,3
charles university,3
patient history,3
trips,3
all-words wsd,3
sparse transfer,3
integration platform,3
geographic references,3
domain-related annotation,3
practical grammar development,3
planification motrice,3
bootstrapped entity extraction,3
asr tuning,3
terminology database,3
pattern mining,3
parallel grammar project,3
deterministic method,3
scholarly retrieval,3
dialogueview,3
context-aware embedding,3
isi,3
localisation workflows,3
word labels,3
animate references,3
polysemy index,3
spr\aakdata-ml system,3
waspbench,3
transferable skills,3
complex,3
automatic derivation,3
span selection,3
decoupling,3
scripts of punjabi,3
r&d,3
multi-granular text encoding,3
bigram language model,3
large-scale exploration,3
answer texts,3
french/english parallel corpora,3
multimodal emotion detection,3
class-based approach,3
student emotions,3
learner englishes,3
recovery method,3
homographic puns,3
clue phrases,3
multilingual design,3
entries,3
subtypes,3
optimality theory syntax,3
unsupervised cross-lingual transfer,3
junction grammar,3
cascaded finite state transducers,3
distributed dialogue management,3
open book,3
dialogue applications,3
synchronous dependency insertion grammars,3
carsim,3
mathematical dialogs,3
senseval-2 system,3
network resources,3
temporal discourse models,3
ltc communicator,3
artworks,3
semantic properties,3
sense-tagging,3
autonomy,3
adjective-noun composition,3
unrestricted coreference resolution,3
rhetorical status,3
modeling unrestricted coreference,3
language model smoothing,3
quasi logical forms,3
1994,3
chinese personal name,3
comlex syntax,3
atis task,3
auto editing,3
government panel,3
similar documents,3
lincoln,3
constraints on word usage,3
program summary,3
hierarchical attention neural networks,3
consortium for lexical research,3
assisted translation research project,3
atis data,3
data access,3
large vocabularies,3
