Title,Year,Important Words,Citations,Log_Citations,Quartile,Filtered Words,Novelty Score
A Corpus-based Comparatively Study on the Semantic Features and Syntactic patterns of Y{\`o}u/H{\'a}i in {M}andarin {C}hinese,2015.0,"corpus, semantic feature, syntactic patterns, y\`ou/h\'ai, chinese mandarin",0.0,0.0,Q1,"['corpus', 'semantic feature', 'syntactic patterns', ""y\\`ou/h\\'ai"", 'chinese mandarin']",0.46983128986996736
An Empirical Study on Sentiment Classification of {C}hinese Review using Word Embedding,2015.0,"emprical study, extracting data, chinese review, word embedding",26.0,3.295836866004329,Q4,"['emprical study', 'extracting data', 'chinese review', 'word embedding']",0.4880061940403542
Polarity Classification of Short Product Reviews via Multiple Cluster-based {SVM} Classifiers,2015.0,"coreference data, short product reviews, multiple cluster-based svm classifiers",9.0,2.302585092994046,Q3,"['coreference data', 'short product reviews', 'multiple cluster-based svm classifiers']",0.4965075628831585
Automatic Classification of Spoken Languages using Diverse Acoustic Features,2015.0,"automatic categorization, spoken language, acoustic features",2.0,1.0986122886681098,Q1,"['automatic categorization', 'spoken language', 'acoustic features']",-0.5322414547644151
The Syntactic and Semantic Analysis of H{\v{e}}n {X} Constructions in Spoken Corpora,2015.0,"syntactic analysis, semantic analysis, h\ven x constructions, business",0.0,0.0,Q1,"['syntactic analysis', 'semantic analysis', 'h\\ven x constructions', 'business']",0.5595484927559703
Methods and Tool for Constructing Phonetically-Balanced Materials for Speech Perception Testing: A Development of {T}hai Sentence-Length Materials,2015.0,"method, tool, constructing, phonetically-balanced materials, speech perceiver, develop, thai sentence",2.0,1.0986122886681098,Q1,"['method', 'tool', 'constructing', 'phonetically-balanced materials', 'speech perceiver', 'develop', 'thai sentence']",0.5121974708875475
Graph Theoretic Features of the Adult Mental lexicon Predict Language Production in {M}andarin: Clustering Coefficient,2015.0,"graph theoretic features, adult mental lexicon, language product, mandarin, clustering coefficient",0.0,0.0,Q1,"['graph theoretic features', 'adult mental lexicon', 'language product', 'mandarin', 'clustering coefficient']",0.5095413233847559
Feature Reduction Using Ensemble Approach,2015.0,"feature reduction, ensemble strategy",0.0,0.0,Q1,"['feature reduction', 'ensemble strategy']",0.544079443349226
"Measuring Popularity of Machine-Generated Sentences Using Term Count, Document Frequency, and Dependency Language Model",2015.0,"popularity, machine-generated sentences, term count, document frequency, dependency language model",2.0,1.0986122886681098,Q1,"['popularity', 'machine-generated sentences', 'term count', 'document frequency', 'dependency language model']",0.4848292343368881
Acquiring distributed representations for verb-object pairs by using word2vec,2015.0,"distributed representation, verb-object pairs, word2vec",1.0,0.6931471805599453,Q1,"['distributed representation', 'verb-object pairs', 'word2vec']",-0.5449979145266713
Dependency parsing for {C}hinese long sentence: A second-stage main structure parsing method,2015.0,"dependency parses, chinese long sentence, two-stage parser",0.0,0.0,Q1,"['dependency parses', 'chinese long sentence', 'two-stage parser']",0.49947108809029545
A Light Rule-based Approach to {E}nglish Subject-Verb Agreement Errors on the Third Person Singular Forms,2015.0,"text-picture relations, coreference density, third person singular forms",3.0,1.3862943611198906,Q2,"['text-picture relations', 'coreference density', 'third person singular forms']",0.0
A Machine Learning Method to Distinguish Machine Translation from Human Translation,2015.0,"machine-learning, machine translate, human translation",8.0,2.19722457733622,Q3,"['machine-learning', 'machine translate', 'human translation']",0.3893252647125103
"Proceedings of the 29th Pacific Asia Conference on Language, Information and Computation",2015.0,"29th pacific asia conference, english, information, computation",0.0,0.0,Q1,"['29th pacific asia conference', 'english', 'information', 'computation']",0.9905571844435918
Two-level Word Class Categorization Model in Analytic Languages and Its Implications for {POS} Tagging in {M}odern {C}hinese Corpora,2015.0,"two-level classifier, analytic languages, implication, pos tagging, chinese corpora",0.0,0.0,Q1,"['two-level classifier', 'analytic languages', 'implication', 'pos tagging', 'chinese corpora']",-0.16770063311220132
A Review of Corpus-based Statistical Models of Language Variation,2015.0,"corpus-based statistical models, language variation, review",1.0,0.6931471805599453,Q1,"['corpus-based statistical models', 'language variation', 'review']",-0.901690450487209
Translation of Unseen Bigrams by Analogy Using an {SVM} Classifier,2015.0,"unseen bigrams, analogy, svm classifier",0.0,0.0,Q1,"['unseen bigrams', 'analogy', 'svm classifier']",0.5033891324712931
Machine Translation Experiments on {PADIC}: A Parallel {A}rabic {DI}alect Corpus,2015.0,"machine translate, padic, black & white",62.0,4.143134726391533,Q4,"['machine translate', 'padic', 'black & white']",-0.6511106835458955
Surrounding Word Sense Model for {J}apanese All-words Word Sense Disambiguation,2015.0,"surrounding word sense model, external features",5.0,1.791759469228055,Q2,"['surrounding word sense model', 'external features']",0.0
Computing Semantic Text Similarity Using Rich Features,2015.0,"computing, semantic text similarity, rich features",8.0,2.19722457733622,Q3,"['computing', 'semantic text similarity', 'rich features']",-0.7643086313627181
{M}echanical {T}urk-based Experiment vs Laboratory-based Experiment: A Case Study on the Comparison of Semantic Transparency Rating Data,2015.0,"mechanical turk-based experiment, laboratory-based experiment, semantic transparency, casestudy, comparison",13.0,2.6390573296152584,Q3,"['mechanical turk-based experiment', 'laboratory-based experiment', 'semantic transparency', 'casestudy', 'comparison']",0.5135485239455134
Discourse Relation Recognition by Comparing Various Units of Sentence Expression with Recursive Neural Network,2015.0,"discourse predictions, speeches, recursive neural network",1.0,0.6931471805599453,Q1,"['discourse predictions', 'speeches', 'recursive neural network']",0.6598662358328252
Bidirectional Long Short-Term Memory Networks for Relation Classification,2015.0,"bidirectional long short-term memory models, relation classification",157.0,5.062595033026967,Q4,"['bidirectional long short-term memory models', 'relation classification']",0.9381083302650679
Distant Supervision for Entity Linking,2015.0,"distant supervision, entity linkage",10.0,2.3978952727983707,Q3,"['distant supervision', 'entity linkage']",0.8428923614358939
Toward Algorithmic Discovery of Biographical Information in Local Gazetteers of {A}ncient {C}hina,2015.0,"syntax based smt, biographical data, soft gazetteers, ancient china",4.0,1.6094379124341005,Q2,"['syntax based smt', 'biographical data', 'soft gazetteers', 'ancient china']",0.4443248917195201
Fast and Large-scale Unsupervised Relation Extraction,2015.0,"fast, large-scale, unsupervised relation extraction",7.0,2.079441541679836,Q2,"['fast', 'large-scale', 'unsupervised relation extraction']",0.5268538038647623
Reducing Lexical Features in Parsing by Word Embeddings,2015.0,"lexical features, parses, word embeddings",3.0,1.3862943611198906,Q2,"['lexical features', 'parses', 'word embeddings']",0.5016813046186074
High-order Graph-based Neural Dependency Parsing,2015.0,"high-order, graph-based neural dependency parser",4.0,1.6094379124341005,Q2,"['high-order', 'graph-based neural dependency parser']",0.4706281448260148
A Dynamic Syntax Modelling of Postposing in {J}apanese Narratives,2015.0,"dynamic codes, postposing, japanese narratives",1.0,0.6931471805599453,Q1,"['dynamic codes', 'postposing', 'japanese narratives']",0.0
Unsupervised and Lightly Supervised Part-of-Speech Tagging Using Recurrent Neural Networks,2015.0,"unsupervised, lightly superviced, part-of-speech tagging, recurrent networks",15.0,2.772588722239781,Q3,"['unsupervised', 'lightly superviced', 'part-of-speech tagging', 'recurrent networks']",0.6506924222735048
Identifying Prepositional Phrases in {C}hinese Patent Texts with Rule-based and {CRF} Methods,2015.0,"iwslt-2009 mt system, chinese patent texts, rule-based method, crf methods",0.0,0.0,Q1,"['iwslt-2009 mt system', 'chinese patent texts', 'rule-based method', 'crf methods']",0.5081634731684868
{J}apanese Sentiment Classification with Stacked Denoising Auto-Encoder using Distributed Word Representation,2015.0,"japanese sentiment classification, stacked denoising autoencoder, distributed word models",8.0,2.19722457733622,Q3,"['japanese sentiment classification', 'stacked denoising autoencoder', 'distributed word models']",-1.0
Is {W}ikipedia Really Neutral? A Sentiment Perspective Study of War-related {W}ikipedia Articles since 1945,2015.0,"wikipedia, sentiment analysis, war-related wikipedia articles, 1945",4.0,1.6094379124341005,Q2,"['wikipedia', 'sentiment analysis', 'war-related wikipedia articles', '1945']",0.24062137461075425
A Comprehensive Filter Feature Selection for Improving Document Classification,2015.0,"comprehensive filter feature selection, code classification",6.0,1.9459101490553128,Q2,"['comprehensive filter feature selection', 'code classification']",0.0
Sentiment Analyzer with Rich Features for Ironic and Sarcastic Tweets,2015.0,"classification, rich features, ironic tweets, sarcastic memes",6.0,1.9459101490553128,Q2,"['classification', 'rich features', 'ironic tweets', 'sarcastic memes']",-0.9837398373983741
{T}hai Stock News Sentiment Classification using Wordpair Features,2015.0,"thai stock news, extracting data, wordpair features",1.0,0.6931471805599453,Q1,"['thai stock news', 'extracting data', 'wordpair features']",0.0
Sentiment Classification of {A}rabic Documents: Experiments with multi-type features and ensemble algorithms,2015.0,"extracting data, arabic documents, multifeature, algorithms",24.0,3.218875824868201,Q4,"['extracting data', 'arabic documents', 'multifeature', 'algorithms']",0.5007812145043408
The Invertible Construction in {C}hinese,2015.0,"invertible construction, chinese",0.0,0.0,Q1,"['invertible construction', 'chinese']",0.05360946955273505
Pan{'}s (2001) puzzle revisited,2015.0,pan's (2001) puzzle,1.0,0.6931471805599453,Q1,"[""pan's (2001) puzzle""]",0.0
{E}nglish Right Dislocation,2015.0,english right dislocation,1.0,0.6931471805599453,Q1,['english right dislocation'],0.0
A Comparative Study on {M}andarin and {C}antonese Resultative Verb Compounds,2015.0,"comparative, mandarin, cantonese, resultative verb compounds",0.0,0.0,Q1,"['comparative', 'mandarin', 'cantonese', 'resultative verb compounds']",0.6577954824232707
Complex-{NP} Islands in {K}orean: An Experimental Approach,2015.0,"complex-np islands, korean, experimental approach",4.0,1.6094379124341005,Q2,"['complex-np islands', 'korean', 'experimental approach']",0.5411254211398426
Two Types of Multiple Subject Constructions ({MSC}s) in {K}orean,2015.0,"multiple subject constructions (mscs), korean",1.0,0.6931471805599453,Q1,"['multiple subject constructions (mscs)', 'korean']",-0.84373559218013
A Large-scale Study of Statistical Machine Translation Methods for {K}hmer Language,2015.0,"large-scale study, machine-translation approach, khmer-english",7.0,2.079441541679836,Q2,"['large-scale study', 'machine-translation approach', 'khmer-english']",-1.0
{E}nglish to {C}hinese Translation: How {C}hinese Character Matters,2015.0,"english, chinese to english, chinese character",3.0,1.3862943611198906,Q2,"['english', 'chinese to english', 'chinese character']",0.4840083253162918
Well-Formed Dependency to String translation with {BTG} Grammar,2015.0,"well-formed dependency, string translation, btg grammar",0.0,0.0,Q1,"['well-formed dependency', 'string translation', 'btg grammar']",0.41989040527603105
Large-scale Dictionary Construction via Pivot-based Statistical Machine Translation with Significance Pruning and Neural Network Features,2015.0,"large-scale dictionary, phrase pivot, significance pruning, neural image",5.0,1.791759469228055,Q2,"['large-scale dictionary', 'phrase pivot', 'significance pruning', 'neural image']",-1.0
Annotation and Classification of {F}rench Feedback Communicative Functions,2015.0,"annotate, classification, french feedback, communicative functions",7.0,2.079441541679836,Q2,"['annotate', 'classification', 'french feedback', 'communicative functions']",-0.8589271434692298
Automatic conversion of sentence-end expressions for utterance characterization of dialogue systems,2015.0,"automatic converter, sentence-end expressions, utterance classification, punjabi alphabet",12.0,2.5649493574615367,Q3,"['automatic converter', 'sentence-end expressions', 'utterance classification', 'punjabi alphabet']",0.5261796368237666
Auditory Synaesthesia and Near Synonyms: A Corpus-Based Analysis of sheng1 and yin1 in {M}andarin {C}hinese,2015.0,"synesthesia, near-synonym, corpus mining, sheng1, yin1, chinese mandarin",4.0,1.6094379124341005,Q2,"['synesthesia', 'near-synonym', 'corpus mining', 'sheng1', 'yin1', 'chinese mandarin']",0.5049413808442845
System Utterance Generation by Label Propagation over Association Graph of Words and Utterance Patterns for Open-Domain Dialogue Systems,2015.0,"german email corpus, label propagation, relation graph, words, utterance patterns, football world cup",9.0,2.302585092994046,Q3,"['german email corpus', 'label propagation', 'relation graph', 'words', 'utterance patterns', 'football world cup']",-0.23792753623679624
The Cross-modal Representation of Metaphors,2015.0,"cross-modal representation, metaphors",0.0,0.0,Q1,"['cross-modal representation', 'metaphors']",-0.7481516848506721
Writing to Read: the Case of {C}hinese,2015.0,"writing, read, chinese",6.0,1.9459101490553128,Q2,"['writing', 'read', 'chinese']",0.7863467020273077
Design of a Learner Corpus for Listening and Speaking Performance,2015.0,"learner corpus, linguistic behavior, linguistic behavior",0.0,0.0,Q1,"['learner corpus', 'linguistic behavior', 'linguistic behavior']",0.5229821436393755
Understanding Infants{'} Language Development in Relation to Levels of Consciousness: An Approach in Building up an Agent-based Model,2015.0,"infants' language development, levels of consciousness, agent-based model",0.0,0.0,Q1,"[""infants' language development"", 'levels of consciousness', 'agent-based model']",-1.0
Pivot-Based Topic Models for Low-Resource Lexicon Extraction,2015.0,"pivot-based modeling, tregex",1.0,0.6931471805599453,Q1,"['pivot-based modeling', 'tregex']",0.5271956099996757
A Corpus-Based Study of zunshou and Its {E}nglish Equivalents,2015.0,"corpus-based bias, zunshou, english phrases",0.0,0.0,Q1,"['corpus-based bias', 'zunshou', 'english phrases']",0.0
Self Syntactico-Semantic Enrichment of {LMF} Normalized Dictionaries,2015.0,"lexico-semantic annotation, lmf-normalized dictionaries",0.0,0.0,Q1,"['lexico-semantic annotation', 'lmf-normalized dictionaries']",0.47640124364500014
When Embodiment Meets {G}enerative {L}exicon: The Human Body Part Metaphors in Sinica Corpus,2015.0,"embodiment, generative lexicon, human body part metaphors, sinica corpus",4.0,1.6094379124341005,Q2,"['embodiment', 'generative lexicon', 'human body part metaphors', 'sinica corpus']",0.49689442228848063
Degree Variables by Choose Degree in Izyooni {`}than{'}-Clauses,2015.0,"degree variables, izyooni `than'-clauses",0.0,0.0,Q1,"['degree variables', ""izyooni `than'-clauses""]",0.0
Not Voice but Case Identity in {VP} Ellipsis of {E}nglish,2015.0,"voice, case identity, vp ellipsis, english",0.0,0.0,Q1,"['voice', 'case identity', 'vp ellipsis', 'english']",0.5505001945872772
A Statistical Modeling of the Correlation between Island Effects and Working-memory Capacity for {L}2 Learners,2015.0,"statistical modeling, correlates, wh-islands, working-memory capacity, l3 learning",0.0,0.0,Q1,"['statistical modeling', 'correlates', 'wh-islands', 'working-memory capacity', 'l3 learning']",0.5234027886336706
De-verbalization and Nominal Categories in {M}andarin {C}hinese: A corpus-driven study in both Mainland {M}andarin and {T}aiwan {M}andarin,2015.0,"verbalism, nominal categories, chinese mandarin, corpus-based bias, baseline results, taiwan mandarin",0.0,0.0,Q1,"['verbalism', 'nominal categories', 'chinese mandarin', 'corpus-based bias', 'baseline results', 'taiwan mandarin']",0.4641593407479751
Zero Object Resolution in {K}orean,2015.0,"zero object, resolution, korean",4.0,1.6094379124341005,Q2,"['zero object', 'resolution', 'korean']",0.7352930524016164
An Improved Hierarchical Word Sequence Language Model Using Directional Information,2015.0,"pit corpus, directional information",3.0,1.3862943611198906,Q2,"['pit corpus', 'directional information']",0.0
Neural Network Language Model for {C}hinese {P}inyin Input Method Engine,2015.0,"neural system, language model, pinyin, input method",16.0,2.833213344056216,Q3,"['neural system', 'language model', 'pinyin', 'input method']",0.4673866856509543
Real-time Detection and Sorting of News on Microblogging Platforms,2015.0,"real-time detection, sort, news, signbank",3.0,1.3862943611198906,Q2,"['real-time detection', 'sort', 'news', 'signbank']",-0.44523551096743047
Trouble information extraction based on a bootstrap approach from {T}witter,2015.0,"trouble information extraction, bootstrap approach, twitter",1.0,0.6931471805599453,Q1,"['trouble information extraction', 'bootstrap approach', 'twitter']",0.5538133653087921
Using {T}witter Data to Infer Personal Values of {J}apanese Consumers,2015.0,"twitter data, personal values, japanese consumers",0.0,0.0,Q1,"['twitter data', 'personal values', 'japanese consumers']",-0.583941961011187
Distant-supervised Language Model for Detecting Emotional Upsurge on {T}witter,2015.0,"unsupervised language model, path of motion, twitter",0.0,0.0,Q1,"['unsupervised language model', 'path of motion', 'twitter']",0.5255457615184012
Hybrid Method of Semi-supervised Learning and Feature Weighted Learning for Domain Adaptation of Document Classification,2015.0,"hybrid method, supervised data, feature-weight learning, domain adaptation, code classification",4.0,1.6094379124341005,Q2,"['hybrid method', 'supervised data', 'feature-weight learning', 'domain adaptation', 'code classification']",0.5583969280059
Paraphrase Detection Based on Identical Phrase and Similar Word Matching,2015.0,"paraphrase detection, identical phrase, similar words",6.0,1.9459101490553128,Q2,"['paraphrase detection', 'identical phrase', 'similar words']",0.5107388816574355
Multi-aspects Rating Prediction Using Aspect Words and Sentences,2015.0,"west african languages, aspect words, sentences",0.0,0.0,Q1,"['west african languages', 'aspect words', 'sentences']",0.9365483013058727
Understanding Rating Behaviour and Predicting Ratings by Identifying Representative Users,2015.0,"rating behaviour, predicting ratings, user relations",3.0,1.3862943611198906,Q2,"['rating behaviour', 'predicting ratings', 'user relations']",0.0
Cross-lingual Pseudo Relevance Feedback Based on Weak Relevant Topic Alignment,2015.0,"cross-lingual pseudo relevance, feedback, weak relevant topic alignment",0.0,0.0,Q1,"['cross-lingual pseudo relevance', 'feedback', 'weak relevant topic alignment']",0.7263766573660886
Corpus annotation with a linguistic analysis of the associations between event mentions and spatial expressions,2015.0,"corpus annotation, linguistic analyses, associations, relu, spatial expressions",0.0,0.0,Q1,"['corpus annotation', 'linguistic analyses', 'associations', 'relu', 'spatial expressions']",-0.9966585782170726
Recognizing Complex Negation on {T}witter,2015.0,"logical negation, twitter",3.0,1.3862943611198906,Q2,"['logical negation', 'twitter']",0.9993002418952808
Topic Model for Identifying Suicidal Ideation in {C}hinese Microblog,2015.0,"topic model, suicidality, weibo messages",28.0,3.367295829986474,Q4,"['topic model', 'suicidality', 'weibo messages']",0.6860714045764476
Predicting Sector Index Movement with Microblogging Public Mood Time Series on Social Issues,2015.0,"acknowledgment use, microblog, public mood time series, challenges",2.0,1.0986122886681098,Q1,"['acknowledgment use', 'microblog', 'public mood time series', 'challenges']",0.3548194494060166
Proceedings of the 12th International Conference on Natural Language Processing,2015.0,"12th international conference, natural language processing",0.0,0.0,Q1,"['12th international conference', 'natural language processing']",0.9997133289287699
Keynote Lecture 1: Scientific Paper Analysis,2015.0,"information gain ratio, keynote",0.0,0.0,Q1,"['information gain ratio', 'keynote']",0.4573460379296094
Addressing Class Imbalance in Grammatical Error Detection with Evaluation Metric Optimization,2015.0,"class imbalance, grammar error detection, evaluation metric optimization",0.0,0.0,Q1,"['class imbalance', 'grammar error detection', 'evaluation metric optimization']",0.5103989395265685
Words are not Equal: Graded Weighting Model for Building Composite Document Vectors,2015.0,"words, weighting model, composite document vectors",9.0,2.302585092994046,Q3,"['words', 'weighting model', 'composite document vectors']",-0.9793224897221653
Online Adspace Posts{'} Category Classification,2015.0,"online adspace, posts' category, classification",0.0,0.0,Q1,"['online adspace', ""posts' category"", 'classification']",0.9999999999999979
Noun Phrase Chunking for {M}arathi using Distant Supervision,2015.0,"noun-phrase chunking, marathi, distant supervision",1.0,0.6931471805599453,Q1,"['noun-phrase chunking', 'marathi', 'distant supervision']",0.6230252486535978
Self-Organizing Maps for Classification of a Multi-Labeled Corpus,2015.0,"self-organizing map, classification, labelled corpus",0.0,0.0,Q1,"['self-organizing map', 'classification', 'labelled corpus']",0.5156783481406102
Word Sense Disambiguation in {H}indi Language Using Hyperspace Analogue to Language and Fuzzy {C}-Means Clustering,2015.0,"word sense disambiguation, hindi, hyperspace analogue to language, fuzzy sets",7.0,2.079441541679836,Q2,"['word sense disambiguation', 'hindi', 'hyperspace analogue to language', 'fuzzy sets']",0.5172925380536363
Using Word Embeddings for Bilingual Unsupervised {WSD},2015.0,"word embeddings, bilingual, multi-relational",2.0,1.0986122886681098,Q1,"['word embeddings', 'bilingual', 'multi-relational']",-0.9264387949244905
Compositionality in {B}angla Compound Verbs and their Processing in the Mental Lexicon,2015.0,"compositionality, bangla compound verbs, process, live lexicons",0.0,0.0,Q1,"['compositionality', 'bangla compound verbs', 'process', 'live lexicons']",0.5400847155963261
{I}ndo{W}ord{N}et Dictionary: An Online Multilingual Dictionary using {I}ndo{W}ord{N}et,2015.0,"indowordnet, stock markets, indowordnet",1.0,0.6931471805599453,Q1,"['indowordnet', 'stock markets', 'indowordnet']",0.49603128868302654
Let Sense Bags Do Talking: Cross Lingual Word Semantic Similarity for {E}nglish and {H}indi,2015.0,"sense bags, distress, english, hindi",0.0,0.0,Q1,"['sense bags', 'distress', 'english', 'hindi']",0.466504127408522
A temporal expression recognition system for medical documents by,2015.0,"inference rule verification, medical documents",2.0,1.0986122886681098,Q1,"['inference rule verification', 'medical documents']",0.4945728163892242
An unsupervised {EM} method to infer time variation in sense probabilities,2015.0,"unsupervised method, time variation, sense probabilities",1.0,0.6931471805599453,Q1,"['unsupervised method', 'time variation', 'sense probabilities']",0.4944113228074489
Solving Data Sparsity by Morphology Injection in Factored {SMT},2015.0,"legal rules, morphology injection, factored smt",5.0,1.791759469228055,Q2,"['legal rules', 'morphology injection', 'factored smt']",-1.0
Authorship Attribution in {B}engali Language,2015.0,"authorship, bangla language",16.0,2.833213344056216,Q3,"['authorship', 'bangla language']",0.5957412364401524
{T}rans{C}hat: Cross-Lingual Instant Messaging for {I}ndian Languages,2015.0,"transchat, semantic concordance, indian english",1.0,0.6931471805599453,Q1,"['transchat', 'semantic concordance', 'indian english']",0.4959533566468848
A Database of Infant Cry Sounds to Study the Likely Cause of Cry,2015.0,"dataset, infant cry sounds, likely cause of cry",14.0,2.70805020110221,Q3,"['dataset', 'infant cry sounds', 'likely cause of cry']",0.9999999999804527
Perplexed {B}ayes Classifier,2015.0,naive bayes-svm,0.0,0.0,Q1,['naive bayes-svm'],0.0
