Unique_Word,Count
quality correlation,1
dependency-based bracketing,1
placeholder translation,1
attention guided noise augmentation,1
dialogues orientés tâche,1
capacit\'es de g\'en\'eralisation compositionelle,1
classifying positions,1
reply activities,1
dictionary-based prototypes,1
modélisation orientée communauté,1
community-oriented modeling,1
power mean,1
attribute sets,1
dynamic negative example construction,1
instance sense,1
regular structure discovery,1
mod\`eles seq2seq convolutifs,1
varro,1
connective-based measuring,1
incohérences du système,1
kernel-based reranking,1
coverage gaps,1
noun compound identification,1
spacl,1
lambek categorial proof nets,1
particle constructions,1
agreement features,1
owl axioms,1
distance-based decay,1
intentional semantic,1
mt error detection,1
affichage,1
decoder regularization,1
compl\'ement de donn\'ees d'apprentissage,1
french open information extraction,1
d\'etection de biais cach\'es,1
transport optimal,1
changement s'emantique,1
computation of meaning,1
participation de berger-levrault,1
antelogue,1
policy makers,1
edward loper,1
cascadebert,1
calibrated complete models cascade,1
ewan klein,1
effect generation,1
compositionally out-of-distribution examples,1
steven bird,1
kam-fai wong,1
string-to-dependency,1
english hapax/vocabulary ratio,1
fanatic,1
asymptotic model,1
fred jelinek,1
fast noise-aware topic clustering,1
backdoor-free text classification framework,1
bfclass,1
tsdae,1
sentence community,1
political decision-making,1
covid-19 policies,1
kristiina jokinen,1
mixup decoding,1
classificatory factors,1
ruifeng xu,1
unesco world heritage statements,1
wenjie li,1
outstanding universal value,1
p-int,1
path-based interaction model,1
meta-learned dot-product maximization,1
single-task regularization,1
gooaq,1
stream-level latency,1
generalize rapidly,1
whiteningbert,1
neural media bias detection,1
cnnbif,1
腔調化語音辨識 (accented speech recognition),1
cnn-based bigram features,1
結合音長 (duration),1
kers,1
scenic spot experiences,1
babe - bias annotations by experts,1
multilingual propbank,1
psychological knowledge,1
funnel transformer,1
edtc,1
role flipped machine reading comprehension,1
dual-alu processor,1
lexisnexis 法律資料庫,1
camtology,1
police violence,1
test time adapter,1
modular baseline,1
hard retrieval decoder attention,1
microsoft web n-gram corpus,1
simplifica,1
memory-augmented solver,1
uncertainty-aware encoder,1
web-based architecture,1
quantum probability,1
entity-centric framing,1
interactive predictive parsing,1
representation sprachbund,1
plan-then-generate,1
prototype memory,1
fragment-based framework,1
culture education,1
model uncertainty fusion,1
multi-view mammograms,1
bl.research,1
temporal mosaic visualisation,1
economic-financial context,1
shapley,1
transformer-based classifiers,1
tf-idf tagset matching,1
island,1
temotopic,1
news industry keywords,1
pycwn,1
meta-cqg,1
environmental thesaurus,1
gian piero zarri,1
comment section personalization,1
representation and management of narrative information,1
interface design,1
named entities classification,1
nsysu-mitlab,1
mood map,1
comunica,1
apprentissage des seuils de validation,1
alt-text data,1
berger-levrault (bl),1
concept chain queries,1
hcaminer,1
yanfa,1
queer@deft2021,1
fusion model,1
conisi,1
遷移學習 (transfer learning),1
中文歌詞情緒辨識 (lyrics emotion recognition in chinese),1
chinese elementary school social studies,1
have2eat,1
ntnu taiwanese asr system,1
chengxiang zhai,1
cross-border news discovery,1
label enhancement,1
german fact-claiming comment classification,1
data science kitchen,1
ur@nlp\_a\_team,1
random systems,1
hunterspeechlab,1
comment claim,1
essential programming,1
fhac,1
indus script,1
german toxic,1
k-plug,1
generation in e-commerce,1
collaborative news encoding,1
vladimir pericliev,1
fine-grained semantic alignment network,1
ur-iw-hnt,1
ait_fhstp,1
reviewing practices,1
fh-swf sg,1
embeddia hackathon report,1
topic of lgbtiq+,1
theories of democracy,1
ancient symbols,1
tractable word alignment models,1
upappliedcl,1
difm,1
rao et al.,1
tree-local multi-component,1
dfki slt,1
precog-ltrc-iiith,1
ircologne,1
lee et al.,1
tuw-inf,1
northern european journal of language technology,1
expert search,1
cat-probing,1
miea,1
tractability of decoding,1
flipda,1
effective and robust data augmentation,1
grandes collections de documents,1
text-free prosody,1
lite unified modeling,1
discriminative reading comprehension,1
information tree,1
rnsum,1
automatic release note generation,1
active evaluation,1
moral debater,1
pyramid-bert,1
successive core-set based token selection,1
dotat,1
alternance de position,1
adequacy of the mode,1
trainable representation pooling,1
superb-sg,1
task-independent benchmark,1
controllable complexity,1
ai tasks,1
latent-glat,1
deduplicating training data,1
actants,1
révisions de wikipédia,1
d'erivations tag,1
knowledge neurons,1
label tuning,1
women biographies,1
bilingual short answer feedback dataset,1
summscreen,1
traduction/correction,1
vilmedic,1
medical ai,1
textpruner,1
rares,1
hot-swappable modularized entity linking toolkit,1
bminf,1
big model inference,1
mmekg,1
sociofillmore,1
objective-centric adaptation framework,1
quickgraph,1
m-sena,1
confusion reduction,1
r\'edaction,1
non-deterministic dialogue management,1
content-based sparse attention,1
routing transformers,1
undersegmented ancient scripts,1
hosmel,1
dynamic ai benchmark tasks,1
qiuniu,1
bootstrap sampling,1
extraction de cooccurrences syntaxiques multilex\'emiques,1
au-del\`a de la paire de mots,1
passage-level input,1
promptsource,1
openprompt,1
guided k-best selection,1
boostsa,1
dynatask,1
hard and soft evaluation,1
claim radar,1
non align'ees,1
structured claim extraction,1
ts-anno,1
cogkge,1
valse,1
misclassification detection,1
transformer predictions,1
banque de terminologie,1
vocabulaire savant de base,1
shallow layer skipping,1
annotations manuelles dispersées,1
scinli,1
neural reality,1
underclaiming,1
relic,1
layer-wise skim,1
literary claims,1
chatmatch,1
autonomous chat tournaments,1
recherche contextuelle,1
format utilisable,1
generate programs,1
portuguese lexical simplification,1
relations analogiques,1
prediction difference regularization,1
hyperlink-induced pre-training,1
stablemoe,1
stable routing strategy,1
boundary smoothing,1
signal in noise,1
meaning encoded in random character sequences,1
terminoweb,1
phraséologie,1
transkimmer,1
adaptive logic graph network,1
persan,1
perturbed language models,1
missing entity annotations,1
alexsis-pt,1
scarecrow,1
cluster & tune,1
appdia,1
coherence boosting,1
situated dialogue learning,1
softmax bottleneck,1
multi-mode word distributions,1
discourse-aware transformer-based style transfer model,1
genre vidéo,1
fantastically ordered prompts,1
few-shot prompt order sensitivity,1
procedural environment generation,1
linkbert,1
eag,1
context-to-vector,1
fins ontologiques,1
graph retrofitting,1
connotation géographique,1
fragmentary linguistic input,1
time sensitivity,1
indices temporels,1
restrictions de s'election,1
cross-era sequence segmentation,1
docogen,1
rédaction de résumés,1
language-independent layout transformer,1
suspicious reaction,1
nlp adversarial attacks,1
slepen al the nyght with open ye,1
et sans r'ef'erence,1
beauty,1
switch-memory,1
fair and argumentative language modeling,1
cblue,1
continuous semantic augmentation,1
segmentation \'ev\'enementielle,1
neural singing voice beautifier,1
phonetic prior,1
knn-based composite memory,1
recursive non-autoregressive graph-to-graph transformer,1
non-local phonotactic constraints,1
emergent gestural scores,1
active deep networks,1
guarded string models,1
indexed constraint analyses,1
reference time dynamic-choosing,1
phonological opacity,1
positive input,1
dual-space,1
meaning-form mappings,1
cross-linguistic production,1
syntactic nature,1
crosslinguistic relationship,1
ordering flexibility,1
chart pruning,1
long-distance phonology,1
stacked relative clauses,1
persistent features,1
semantic loss,1
by-product,1
dtafa,1
turn completion,1
symbolic injection,1
domain-independent user simulation,1
d'ej\`a vu's lexicon,1
multi-word units disambiguation challenge,1
facilitatory effects,1
gensf,1
xtrf-tm,1
service of justice,1
political prudence,1
spoken requests,1
offensive users,1
multiple wh-movement,1
span,1
check-worthy information detection,1
grounding contextual modifiers,1
grammatical subjecthood,1
unnatural infixation,1
large silver quality annotations,1
accelerated training,1
english genres,1
pragmatically informative color generation,1
limited closed-world knowledge,1
phonotactic perplexity minimization,1
"""or""",1
"""not both""",1
snacs annotation,1
structure-(in)dependent interpretation,1
word relation features,1
mutual iterative enhancement approach,1
ergativity,1
lexical strata,1
opinion documents,1
scraping,1
more than half,1
alternatives explanation,1
crosslinguistic structural biases,1
discriminant ranking,1
methods of tree-construction,1
youdepp,1
ranking svm,1
deep broad-coverage syntax,1
financial aid,1
frequency-dependent regularization,1
quantifier-negation sentences,1
derivationally opaque processes,1
gestural harmony model,1
strictly piecewise phonotactic model,1
speech event based evaluation,1
argument acquisition,1
co-occurring adjectives,1
colbert,1
task bots,1
inf'erences aspecto-temporelles,1
technique rst,1
mono-poly,1
partitionability into senses,1
relevance-guided supervision,1
vision-and-language berts,1
spanning tree distributions,1
provable limitations,1
ungrounded form,1
future language models,1
premier rep\'erage,1
65 million probably-asked questions,1
masakhaner,1
logical mechanisms,1
name regularity bias,1
identity-based patterns,1
edit-based transformer,1
amnesic probing,1
behavioral explanation,1
grounded question answering,1
wikiasp,1
quantized transformer spaces,1
social attribution,1
laptop,1
role of data,1
time-speaker perspective,1
implicit reasoning strategies,1
summeval,1
shallow surface realization,1
slang generation,1
optimizing over subsequences,1
parsinlu,1
case-marking languages,1
thoughtful data collection,1
scikit-talk,1
commonsense-focused dialogues,1
densit'e,1
velocidapter,1
utterance-pair coherence scoring,1
hi-dst,1
predicted dialogue states,1
densid'ees,1
thoughtful actions,1
mod\`eles stylom\'etriques,1
matched and mismatched segments,1
empathetic android companion,1
side participants,1
behavioral change goals,1
rare-class dialogue act,1
user initiative,1
arta,1
raw audio,1
differentiable subset,1
biologically plausible parser,1
textom\'etrie,1
self-diagnosis,1
weisfeiler-leman,1
bamboo,1
outils de segmentation,1
learned entity prompts,1
on-device conversational slot extraction,1
semantic compatibility,1
dissatisfaction,1
synthetic deeper,1
individual interaction styles,1
in-person counseling strategies,1
physical activity chatbot,1
finer-grain universal dialogue semantic structures,1
status classification,1
eventke,1
搭配詞,1
mrc dataset,1
event trigger,1
mrn,1
lichee,1
hallucinated content,1
conditional neural sequence generation,1
k-adapter,1
system's mouth,1
useradapter,1
psyqa,1
long counseling text,1
riddlesense,1
travel stories corpus,1
fictional travellers,1
生成模型 (generation model),1
gcrc,1
mesure non-supervisée,1
degré d'appartenance,1
dislocations,1
morphologie informatique lex'ematique,1
left dislocation,1
revcore,1
review-augmented,1
label correlation feedback,1
survival text regression,1
dualité de la représentation,1
entité,1
neyman--pearson meta-learning,1
outlier languages,1
text edition,1
grammar-based patches,1
automated program repair,1
degree of belonging,1
corpus de récits de voyage,1
recover,1
voyageurs fictifs,1
empirically based selection,1
alternated training,1
interlocutor's judgements,1
intermittent short extension,1
structured refinement,1
hanshu,1
end-to-end self-debiasing framework,1
unbiased data annotators,1
attribution de r\^oles s\'emantiques,1
end-to-end joint entity,1
categorical modularity,1
post-positional particle complement,1
language-mediated,1
modifieurs,1
object-centric representation learning,1
attacking weak premises,1
cite-worthiness detection,1
chemins,1
cognitively inspired orthographic adversarial attacks,1
answer-containing sentences,1
slice-aware representations,1
nast,1
calcul de termes typés,1
hyknow,1
bert-defense,1
generalized coupled tensor chain,1
citeworth,1
rotation group constraint,1
actants des lexies verbales,1
minimally-augmented,1
kacc,1
knowledge abstraction,1
model diagnostics,1
ontology-guided entity alignment,1
lexematic computer morphology,1
calcul de r\'eseaux phrastiques,1
translation post-editing effort,1
glge,1
ambert,1
adapt-and-distill,1
fair nlp,1
users' post-editions,1
bp2ep,1
webservice architecture,1
transformer alignment,1
go figure,1
smt-cat integration,1
outflip,1
innovative platform,1
sire,1
course syllabi,1
entity type restriction,1
xeroalign,1
kgpool,1
resource-light phrase scheme,1
large code--description parallel dataset,1
层次结构极限多标签文本分类 (hierarchical extreme multi-label text classification),1
gog,1
apertium-icenlp,1
constrained recombination,1
downstream model,1
o2na,1
length controlling unit,1
object-oriented non-autoregressive approach,1
nli fine-tuning,1
semi-structured document information extraction,1
sentence-aligned european patent corpus,1
reader-guided passage,1
lenatten,1
separate intra- and inter-sentential reasoning,1
pluto project,1
ontoea,1
realformer,1
g-lexar,1
sources of preterminology,1
requêtes sémantiques,1
requêtes guidées,1
complementary sentences,1
solid,1
residual attention,1
syntactic interventions,1
graph awareness,1
name segmentation,1
note-code interaction,1
inquiries about history,1
scheduled dialog policy learning,1
automatic curriculum learning framework,1
com2sense,1
unikeyphrase,1
"the word ""quitter""",1
respiratory insufficiency detection,1
neural rankers,1
le mot « quitter »,1
traducteur à base de règles,1
s'equences clitiques,1
tellmewhy,1
dialogue in the wild,1
syntax-aware local attention,1
comae,1
medical insurance assessment,1
