Unique_Word,Count
grounding decisions,1
language-specific embeddings,1
dela corpus,1
conversation type,1
gre (graph-sc/graph-fp),1
text-independent classification,1
manual-visual task,1
turn-internal dialogue act sequences,1
casia phrase-based smt system,1
unusual antecedents,1
accented pronouns,1
under restricted interactivity conditions,1
recruited subjects,1
turn-taking failures,1
finnois,1
user support mechanisms,1
spatial goals,1
nombre fini d'\'etats,1
postedition,1
titch,1
location-based services,1
closed domains system ids,1
sciml,1
stereotypical verbs,1
logic-based rhetorical structuring,1
contextonyms,1
gre challenge,1
annotated hub language,1
one-way translation,1
classic algorithms,1
task corpus,1
relative attribute groupings,1
concurrent constraint programming,1
ocred dictionaries,1
femti,1
`incognito' ellipsis,1
rapid-response machine,1
gre,1
"""news headlines""",1
ametra,1
sense descriptor dissimilarity,1
linguistic interference,1
fromto-ek/pat,1
english pp attachment,1
open-domain gre algorithm,1
english-korean patent system,1
hidden agenda,1
intuitive coding technology,1
confidence annotation problem,1
automatic troubleshooting,1
gre (graduate record examinations),1
outil de représentation,1
hors-source,1
cognate orthography,1
la double boucle,1
wvali,1
proximity-based methods,1
performance-based methods,1
noms pr'edicatifs,1
uvavu,1
uth,1
utd-hlt-cg,1
word order transfer,1
langages de pr'egroupe d'ordre 1/2,1
usyd,1
indexation discursive,1
translation-fragment overlap,1
boundary friction,1
navigation intradocumentaire,1
lexical sample wsd,1
ilp-based systems,1
cmu transtac 2007,1
eyes-free,1
spatiaux,1
fuzzy borda voting,1
upv-wsd,1
headline sentiment tagging,1
upar7,1
up13,1
xip temporal module,1
mdi algorithm,1
ux,1
current,1
syst\`eme de segmentation,1
homme-machine,1
functional zones,1
formal zones,1
industrial centers,1
s'election de critères,1
tactical questioning,1
hassan,1
dynamic n-best selection,1
combinations of noise,1
distributed collection,1
implemented method,1
iqa follow-up questions,1
profil utilisateur,1
feng shui,1
external quality models,1
structure communicative du discours,1
model of compliance,1
collective states,1
verbe jouer,1
tool bar,1
context-related issues,1
hungarian verbs,1
dialect pronunciation,1
logistic online learning methods,1
subcellular localization prediction,1
coarse-grained english,1
spotting and discovering terms through natural language processing,1
extensible probabilistic transformation-based approach,1
task-based comparison,1
novelle,1
self-tuning,1
rtm super learner,1
sense-based nv event frame identifier,1
property design,1
efficiently computed lexical chains,1
sumum,1
early years in machine translation: memoirs and biographies of pioneers,1
w. john hutchins,1
first order semantic approach,1
dynamic phrasal thesaurus,1
open source writing tool software,1
precision-focused,1
semantic variability rules,1
hypothesis transformation,1
warren j. plath,1
extended lexical overlap,1
svo triple,1
maximizing discriminant function,1
flickr,1
univariate density model,1
fast textual entailment rule learners,1
optimization models,1
perspective-based approach,1
patterns of text: in honour of michael hoey,1
special issue on hownet,1
huawei aarc,1
february 2002,1
dutch multiword expressions,1
the cambridge grammar of the english language,1
arabic base phrase chunking,1
high frequent in-domain words,1
relevancy recognition,1
web redundancy,1
modal,1
weaker classifier,1
person name normalization,1
knuth's algorithm,1
upper case text,1
forward translation,1
wiki medium,1
modeling scope preferences,1
elixirfm,1
large oral history collections,1
dutch cultural heritage thesauri,1
revision learning,1
dynamic path prediction,1
genre evolution,1
subject access,1
animal specimen database,1
expeditions,1
lost information,1
現代漢語新詞語資訊電子詞典 (modern chinese new words information electronic dictionary),1
spanish adverbial frozen expressions,1
marie-hélène corréard,1
task analysis,1
list detection,1
out-of-grammar commands,1
geometric constraints,1
mpeg-7,1
hospital documentation,1
polish person names,1
direct-info scenario,1
markus walther,1
meaning format,1
croatian nerc system,1
iterative scheduled data-switch training,1
bidirectional grammar,1
real-valued features,1
backoff filler models,1
gf resource grammar library,1
mike scott,1
scientific entities: periods,1
eca gestures,1
capitalized words,1
dynamic movement,1
decomposition kernels,1
multibiometrics,1
virtual way finding,1
guide orientation,1
etc.,1
aposynthesis,1
tuda,1
aiduti,1
the binding theory,1
projective prepositions,1
george anton kiraz,1
computational nonlinear morphology with emphasis on semitic languages,1
shared corpora working group report,1
nxts query language,1
igt-xml,1
knowledge-rich noun phrase interpretation system,1
geoff thompson,1
potsdam coreference scheme,1
pocos,1
standoff coordination,1
xara,1
quantifying parallelism,1
computing translation units,1
manual grouping,1
s'ami language corpora,1
graeme hirst,1
b. t. s. atkins,1
r. harald baayen,1
accommodation theory,1
xsl stylesheets,1
data-driven techniques in speech synthesis,1
jena annotation environment (jane),1
graph-based format,1
r. i. damper,1
determinerless pps,1
thierry dutoit,1
landmark classification,1
dependency semantics,1
rodney huddleston,1
enriched pos tag set,1
call-routing application,1
spectrans system,1
evolutionary models,1
timestamped graphs,1
multi-level association graphs,1
multilingual document analysis,1
telu-ku models,1
pwc,1
wire,1
commercial grammar-based applications,1
disease-related pathways,1
multi-slot semantics,1
adarte,1
profitability,1
dependency order templates,1
france telecom 3000 voice agency corpus,1
fine-grained proper noun,1
proteomics,1
mumis project,1
olympus,1
low-frequency information,1
japanese semantic network,1
troubleshooting domain,1
pulsed neural network,1
efficient bleu oracle computation,1
full-text proteomics articles,1
geneid ranking,1
diffusion smoothing,1
semanet,1
biosmile,1
constrained min-cuts,1
passage selection,1
deletion possibility,1
sytranet,1
synchronization structure,1
multi-modal ccg,1
kakao enterprise,1
gene product similarity,1
collins' models,1
internal noun phrase structure,1
sstc (synchronization structure of translated chinese),1
coedition,1
priority model,1
improve mt a posteriori,1
two-step comprehensive open domain text annotation,1
mutual exclusion,1
plaesarn,1
arabic emails,1
human gene name,1
biolexicon,1
metaphor harvesting,1
reusing linguistic information,1
xle experience,1
vertex degree distribution,1
dlsite-2,1
ias,1
correlated pairs,1
sequential conditional,1
language pair,1
mood at work,1
ramses,1
syntax augmented mt (samt) system,1
smoothed phrase tables,1
adaptive communication aid,1
college park,1
richer syntactic dependencies,1
biological experiment reports,1
isl phrase-based mt system,1
ldv-combo system,1
open-source smt decoder,1
termmind,1
german-english factored translation,1
automatic 3d text-to-scene conversion system,1
reference interviews,1
descent of hierarchy,1
context-aware discriminative phrase,1
iteratively-trained segmentation-free phrase translation model,1
edinsaar,1
binary system comparisons,1
word-dependent transition models,1
meta-structure transformation model,1
pos classes,1
kernels over discrete structures,1
dependency treelet,1
representational units,1
ambiguous text input,1
binary segmentation,1
target-side binarization,1
heterogenous mt systems,1
machine-learned contexts,1
ot syntax,1
extraction phenomena,1
category learning experiment,1
malignancies,1
structured candidate set,1
ot grammar,1
generation-based optimization,1
shell system,1
syntactic burst,1
generalized encoding,1
soft projection,1
incremental word space model,1
minimal definite descriptions,1
non-recursive cfgs,1
shallow tree-phrases,1
alignments in smt,1
childes transcripts,1
suregen-2,1
estimation of distribution algorithm,1
phonological database elaboration,1
abbreviation normalization,1
asymmetric clustering,1
phon 2,1
unsupervised dop,1
empirically estimating order constraints,1
constraint-based account,1
speed improvements,1
typed citation graphs,1
tiger 700 rmrs bank,1
rmrs construction,1
narrative composition support environment,1
nursing activity analysis,1
abecedarian language,1
quantifying noun groups,1
dotted types,1
diagnostic processing,1
assistant virtuel simul\'e,1
