Title,Year,Important Words,Citations,Log_Citations,Quartile,Filtered Words,Novelty Score
Methods and Tool for Constructing Phonetically-Balanced Materials for Speech Perception Testing: A Development of {T}hai Sentence-Length Materials,2015.0,"method, tool, constructing, phonetically-balanced materials, speech perceiver, develop, thai sentence",2.0,1.0986122886681098,Q1,"['method', 'tool', 'constructing', 'develop']",0.43994744328113167
Graph Theoretic Features of the Adult Mental lexicon Predict Language Production in {M}andarin: Clustering Coefficient,2015.0,"graph theoretic features, adult mental lexicon, language product, mandarin, clustering coefficient",0.0,0.0,Q1,"['language product', 'mandarin']",0.47184522343535157
Acquiring distributed representations for verb-object pairs by using word2vec,2015.0,"distributed representation, verb-object pairs, word2vec",1.0,0.6931471805599453,Q1,['distributed representation'],0.5
A Machine Learning Method to Distinguish Machine Translation from Human Translation,2015.0,"machine-learning, machine translate, human translation",8.0,2.19722457733622,Q3,"['machine-learning', 'machine translate', 'human translation']",0.478513871869554
"Proceedings of the 29th Pacific Asia Conference on Language, Information and Computation",2015.0,"29th pacific asia conference, english, information, computation",0.0,0.0,Q1,"['english', 'information', 'computation']",0.5299779797444165
Two-level Word Class Categorization Model in Analytic Languages and Its Implications for {POS} Tagging in {M}odern {C}hinese Corpora,2015.0,"two-level classifier, analytic languages, implication, pos tagging, chinese corpora",0.0,0.0,Q1,"['implication', 'pos tagging']",0.6281574628376638
A Review of Corpus-based Statistical Models of Language Variation,2015.0,"corpus-based statistical models, language variation, review",1.0,0.6931471805599453,Q1,"['language variation', 'review']",0.7743625807799748
Translation of Unseen Bigrams by Analogy Using an {SVM} Classifier,2015.0,"unseen bigrams, analogy, svm classifier",0.0,0.0,Q1,['analogy'],0.6198780863810962
Machine Translation Experiments on {PADIC}: A Parallel {A}rabic {DI}alect Corpus,2015.0,"machine translate, padic, black & white",62.0,4.143134726391533,Q4,['machine translate'],0.5000000000000001
Computing Semantic Text Similarity Using Rich Features,2015.0,"computing, semantic text similarity, rich features",8.0,2.19722457733622,Q3,"['computing', 'semantic text similarity', 'rich features']",0.2736826717794292
{M}echanical {T}urk-based Experiment vs Laboratory-based Experiment: A Case Study on the Comparison of Semantic Transparency Rating Data,2015.0,"mechanical turk-based experiment, laboratory-based experiment, semantic transparency, casestudy, comparison",13.0,2.6390573296152584,Q3,['comparison'],0.6344359773484243
Discourse Relation Recognition by Comparing Various Units of Sentence Expression with Recursive Neural Network,2015.0,"discourse predictions, speeches, recursive neural network",1.0,0.6931471805599453,Q1,"['speeches', 'recursive neural network']",0.527340044773063
Bidirectional Long Short-Term Memory Networks for Relation Classification,2015.0,"bidirectional long short-term memory models, relation classification",157.0,5.062595033026967,Q4,['relation classification'],0.7867453347886462
Distant Supervision for Entity Linking,2015.0,"distant supervision, entity linkage",10.0,2.3978952727983707,Q3,['distant supervision'],0.7808669244905911
Fast and Large-scale Unsupervised Relation Extraction,2015.0,"fast, large-scale, unsupervised relation extraction",7.0,2.079441541679836,Q2,"['large-scale', 'unsupervised relation extraction']",0.5586234797170004
Reducing Lexical Features in Parsing by Word Embeddings,2015.0,"lexical features, parses, word embeddings",3.0,1.3862943611198906,Q2,"['lexical features', 'parses', 'word embeddings']",0.6025698696637435
High-order Graph-based Neural Dependency Parsing,2015.0,"high-order, graph-based neural dependency parser",4.0,1.6094379124341005,Q2,['high-order'],0.7981317025332655
Unsupervised and Lightly Supervised Part-of-Speech Tagging Using Recurrent Neural Networks,2015.0,"unsupervised, lightly superviced, part-of-speech tagging, recurrent networks",15.0,2.772588722239781,Q3,"['unsupervised', 'part-of-speech tagging']",0.6510445139441998
Identifying Prepositional Phrases in {C}hinese Patent Texts with Rule-based and {CRF} Methods,2015.0,"iwslt-2009 mt system, chinese patent texts, rule-based method, crf methods",0.0,0.0,Q1,['rule-based method'],0.26698393056136127
Is {W}ikipedia Really Neutral? A Sentiment Perspective Study of War-related {W}ikipedia Articles since 1945,2015.0,"wikipedia, sentiment analysis, war-related wikipedia articles, 1945",4.0,1.6094379124341005,Q2,"['wikipedia', 'sentiment analysis']",0.5156039616529979
Sentiment Analyzer with Rich Features for Ironic and Sarcastic Tweets,2015.0,"classification, rich features, ironic tweets, sarcastic memes",6.0,1.9459101490553128,Q2,"['classification', 'rich features']",0.6316956457513829
Sentiment Classification of {A}rabic Documents: Experiments with multi-type features and ensemble algorithms,2015.0,"extracting data, arabic documents, multifeature, algorithms",24.0,3.218875824868201,Q4,['algorithms'],0.24419664910868433
The Invertible Construction in {C}hinese,2015.0,"invertible construction, chinese",0.0,0.0,Q1,['chinese'],0.6212755368837122
A Comparative Study on {M}andarin and {C}antonese Resultative Verb Compounds,2015.0,"comparative, mandarin, cantonese, resultative verb compounds",0.0,0.0,Q1,"['comparative', 'mandarin', 'cantonese']",0.5566833790053164
Complex-{NP} Islands in {K}orean: An Experimental Approach,2015.0,"complex-np islands, korean, experimental approach",4.0,1.6094379124341005,Q2,['korean'],0.65845301459389
Two Types of Multiple Subject Constructions ({MSC}s) in {K}orean,2015.0,"multiple subject constructions (mscs), korean",1.0,0.6931471805599453,Q1,['korean'],0.65845301459389
{E}nglish to {C}hinese Translation: How {C}hinese Character Matters,2015.0,"english, chinese to english, chinese character",3.0,1.3862943611198906,Q2,"['english', 'chinese character']",0.4979537645277121
Well-Formed Dependency to String translation with {BTG} Grammar,2015.0,"well-formed dependency, string translation, btg grammar",0.0,0.0,Q1,['string translation'],0.050138703102685644
Annotation and Classification of {F}rench Feedback Communicative Functions,2015.0,"annotate, classification, french feedback, communicative functions",7.0,2.079441541679836,Q2,"['annotate', 'classification']",0.68702823184897
Auditory Synaesthesia and Near Synonyms: A Corpus-Based Analysis of sheng1 and yin1 in {M}andarin {C}hinese,2015.0,"synesthesia, near-synonym, corpus mining, sheng1, yin1, chinese mandarin",4.0,1.6094379124341005,Q2,['near-synonym'],0.34890550775262563
System Utterance Generation by Label Propagation over Association Graph of Words and Utterance Patterns for Open-Domain Dialogue Systems,2015.0,"german email corpus, label propagation, relation graph, words, utterance patterns, football world cup",9.0,2.302585092994046,Q3,"['label propagation', 'relation graph', 'words']",0.6304990940794718
Writing to Read: the Case of {C}hinese,2015.0,"writing, read, chinese",6.0,1.9459101490553128,Q2,"['writing', 'read', 'chinese']",0.7206049794246793
Design of a Learner Corpus for Listening and Speaking Performance,2015.0,"learner corpus, linguistic behavior, linguistic behavior",0.0,0.0,Q1,['learner corpus'],0.7061772853074185
When Embodiment Meets {G}enerative {L}exicon: The Human Body Part Metaphors in Sinica Corpus,2015.0,"embodiment, generative lexicon, human body part metaphors, sinica corpus",4.0,1.6094379124341005,Q2,['generative lexicon'],0.1595300527138781
Not Voice but Case Identity in {VP} Ellipsis of {E}nglish,2015.0,"voice, case identity, vp ellipsis, english",0.0,0.0,Q1,"['voice', 'english']",0.6661971414533902
A Statistical Modeling of the Correlation between Island Effects and Working-memory Capacity for {L}2 Learners,2015.0,"statistical modeling, correlates, wh-islands, working-memory capacity, l3 learning",0.0,0.0,Q1,['correlates'],0.6430433500821765
Zero Object Resolution in {K}orean,2015.0,"zero object, resolution, korean",4.0,1.6094379124341005,Q2,"['resolution', 'korean']",0.6711808699884669
Neural Network Language Model for {C}hinese {P}inyin Input Method Engine,2015.0,"neural system, language model, pinyin, input method",16.0,2.833213344056216,Q3,"['pinyin', 'input method']",0.45538901871728854
Real-time Detection and Sorting of News on Microblogging Platforms,2015.0,"real-time detection, sort, news, signbank",3.0,1.3862943611198906,Q2,"['sort', 'news']",0.41443848664403843
Trouble information extraction based on a bootstrap approach from {T}witter,2015.0,"trouble information extraction, bootstrap approach, twitter",1.0,0.6931471805599453,Q1,['twitter'],0.6053754867950344
Distant-supervised Language Model for Detecting Emotional Upsurge on {T}witter,2015.0,"unsupervised language model, path of motion, twitter",0.0,0.0,Q1,['twitter'],0.6053754867950344
Hybrid Method of Semi-supervised Learning and Feature Weighted Learning for Domain Adaptation of Document Classification,2015.0,"hybrid method, supervised data, feature-weight learning, domain adaptation, code classification",4.0,1.6094379124341005,Q2,['domain adaptation'],0.6768501110173526
Paraphrase Detection Based on Identical Phrase and Similar Word Matching,2015.0,"paraphrase detection, identical phrase, similar words",6.0,1.9459101490553128,Q2,['paraphrase detection'],0.8728645830958375
Multi-aspects Rating Prediction Using Aspect Words and Sentences,2015.0,"west african languages, aspect words, sentences",0.0,0.0,Q1,['sentences'],0.5084023712939001
Cross-lingual Pseudo Relevance Feedback Based on Weak Relevant Topic Alignment,2015.0,"cross-lingual pseudo relevance, feedback, weak relevant topic alignment",0.0,0.0,Q1,['feedback'],0.5383388338943499
Corpus annotation with a linguistic analysis of the associations between event mentions and spatial expressions,2015.0,"corpus annotation, linguistic analyses, associations, relu, spatial expressions",0.0,0.0,Q1,"['corpus annotation', 'associations']",0.28709202216539687
Recognizing Complex Negation on {T}witter,2015.0,"logical negation, twitter",3.0,1.3862943611198906,Q2,['twitter'],0.6053754867950344
Topic Model for Identifying Suicidal Ideation in {C}hinese Microblog,2015.0,"topic model, suicidality, weibo messages",28.0,3.367295829986474,Q4,['topic model'],0.5
Predicting Sector Index Movement with Microblogging Public Mood Time Series on Social Issues,2015.0,"acknowledgment use, microblog, public mood time series, challenges",2.0,1.0986122886681098,Q1,"['microblog', 'challenges']",0.6107626513615909
Proceedings of the 12th International Conference on Natural Language Processing,2015.0,"12th international conference, natural language processing",0.0,0.0,Q1,['natural language processing'],0.7342279116731907
Words are not Equal: Graded Weighting Model for Building Composite Document Vectors,2015.0,"words, weighting model, composite document vectors",9.0,2.302585092994046,Q3,['words'],0.5008755420184441
Online Adspace Posts{'} Category Classification,2015.0,"online adspace, posts' category, classification",0.0,0.0,Q1,['classification'],0.7633912915027659
Noun Phrase Chunking for {M}arathi using Distant Supervision,2015.0,"noun-phrase chunking, marathi, distant supervision",1.0,0.6931471805599453,Q1,"['marathi', 'distant supervision']",0.755688313428061
Self-Organizing Maps for Classification of a Multi-Labeled Corpus,2015.0,"self-organizing map, classification, labelled corpus",0.0,0.0,Q1,['classification'],0.7633912915027659
Word Sense Disambiguation in {H}indi Language Using Hyperspace Analogue to Language and Fuzzy {C}-Means Clustering,2015.0,"word sense disambiguation, hindi, hyperspace analogue to language, fuzzy sets",7.0,2.079441541679836,Q2,"['word sense disambiguation', 'hindi']",0.49667870060961644
Using Word Embeddings for Bilingual Unsupervised {WSD},2015.0,"word embeddings, bilingual, multi-relational",2.0,1.0986122886681098,Q1,"['word embeddings', 'bilingual']",0.6594577816756242
Compositionality in {B}angla Compound Verbs and their Processing in the Mental Lexicon,2015.0,"compositionality, bangla compound verbs, process, live lexicons",0.0,0.0,Q1,"['compositionality', 'process']",0.6229512761395941
{I}ndo{W}ord{N}et Dictionary: An Online Multilingual Dictionary using {I}ndo{W}ord{N}et,2015.0,"indowordnet, stock markets, indowordnet",1.0,0.6931471805599453,Q1,"['indowordnet', 'indowordnet']",0.631842899320044
Let Sense Bags Do Talking: Cross Lingual Word Semantic Similarity for {E}nglish and {H}indi,2015.0,"sense bags, distress, english, hindi",0.0,0.0,Q1,"['distress', 'english', 'hindi']",0.6038622770133183
A temporal expression recognition system for medical documents by,2015.0,"inference rule verification, medical documents",2.0,1.0986122886681098,Q1,['medical documents'],0.6536978025390308
An unsupervised {EM} method to infer time variation in sense probabilities,2015.0,"unsupervised method, time variation, sense probabilities",1.0,0.6931471805599453,Q1,['unsupervised method'],0.438422574702914
Authorship Attribution in {B}engali Language,2015.0,"authorship, bangla language",16.0,2.833213344056216,Q3,['authorship'],0.5779795184220056
An Empirical Study of Diversity of Word Alignment and its Symmetrization Techniques for System Combination,2015.0,"emprical study, diversity, text alignment, symmetrization techniques, combined systems",0.0,0.0,Q1,"['diversity', 'text alignment']",0.4178507342115441
Extracting Information from {I}ndian First Names,2015.0,"information, indian first names",0.0,0.0,Q1,['information'],0.5984558978041625
punct-An Alternative Verb Semantic Ontology Representation,2015.0,"punct, alternative verb, semantic ontology",0.0,0.0,Q1,['punct'],0.7002726100188081
Isolated Word Recognition System for {M}alayalam using Machine Learning,2015.0,"text recognition, malayalam, machine-learning",1.0,0.6931471805599453,Q1,"['text recognition', 'malayalam', 'machine-learning']",0.39956769796298003
Text Normalization and Unit Selection for a Memory Based Non Uniform Unit Selection {TTS} in {M}alayalam,2015.0,"text smoothing, unit selection, memory based non uniform unit selection tts, malayalam",0.0,0.0,Q1,"['unit selection', 'malayalam']",0.5165916478260835
Morphological Analyzer for {G}ujarati using Paradigm based approach with Knowledge based and Statistical Methods,2015.0,"turkish morphology, gujarati, paradigmatic approach, knowledge-based method, statistical methods",0.0,0.0,Q1,"['gujarati', 'statistical methods']",0.3717327236039564
A Study on Divergence in {M}alayalam and {T}amil Language in Machine Translation Perceptive,2015.0,"divergent, malayalam, tamil language, machine translate",0.0,0.0,Q1,"['malayalam', 'machine translate']",0.6666461778637394
Logistic Regression for Automatic Lexical Level Morphological Paradigm Selection for {K}onkani Nouns,2015.0,"logistic regression, automatic lexical level, morphological paradigm, konkani",0.0,0.0,Q1,['logistic regression'],0.5000079264290461
An Approach to Collective Entity Linking,2015.0,"approach, global entity linking",0.0,0.0,Q1,['approach'],0.6034279680048482
Development of Speech corpora for different Speech Recognition tasks in {M}alayalam language,2015.0,"speech corpora, speech recognition tasks, malayalam",2.0,1.0986122886681098,Q1,"['speech corpora', 'malayalam']",0.7422078405148651
{POS} Tagging of {H}indi-{E}nglish Code Mixed Text from Social Media: Some Machine Learning Experiments,2015.0,"pos tagging, english-hindi code-mixed text, social media, machine-learning",20.0,3.044522437723423,Q4,"['pos tagging', 'social media', 'machine-learning']",0.5726198092323903
Automated Analysis of {B}angla Poetry for Classification and Poet Identification,2015.0,"automated analysis, bangla poetry, classification, poet identification",17.0,2.8903717578961645,Q3,['classification'],0.7633912915027659
Mood Classification of {H}indi Songs based on Lyrics,2015.0,"mood classification, hindi songs, lyrics",15.0,2.772588722239781,Q3,['lyrics'],0.6068688202695611
"Using Skipgrams, Bigrams, and Part of Speech Features for Sentiment Classification of {T}witter Messages",2015.0,"skipgrams, bigrams, part of speech features, extracting data, twitter messages",5.0,1.791759469228055,Q2,"['bigrams', 'twitter messages']",0.35192158190481165
A Hybrid Approach for Bracketing Noun Sequence,2015.0,"hybrid approach, brackets, noun sequence",0.0,0.0,Q1,['hybrid approach'],0.17395079380436462
Simultaneous Feature Selection and Parameter Optimization Using Multi-objective Optimization for Sentiment Analysis,2015.0,"feature selection, parameter optimization, multiobjective optimization, sentiment analysis",0.0,0.0,Q1,"['feature selection', 'sentiment analysis']",0.39965419416885806
Detection of Multiword Expressions for {H}indi Language using Word Embeddings and {W}ord{N}et-based Features,2015.0,"multiword expressions, hindi, word embeddings, wordnet features",8.0,2.19722457733622,Q3,"['multiword expressions', 'hindi', 'word embeddings']",0.7214024616967479
Augmenting Pivot based {SMT} with word segmentation,2015.0,"pivot-based smt, word segmentation",3.0,1.3862943611198906,Q2,['word segmentation'],0.1325786015407172
Using Multilingual Topic Models for Improved Alignment in {E}nglish-{H}indi {MT},2015.0,"multilingual topic model, align, english-hindi mt",3.0,1.3862943611198906,Q2,['align'],0.49898157758978867
Post-editing a chapter of a specialized textbook into 7 languages: importance of terminological proximity with {E}nglish for productivity,2015.0,"postediting, specialised texts, 7 languages, diachronic proximity, english, productivity",2.0,1.0986122886681098,Q1,"['english', 'productivity']",0.5018126439073836
Generating Translation Corpora in Indic Languages:Cultivating Bilingual Texts for Cross Lingual Fertilization,2015.0,"variant corpora, indic language, bilingual texts, cross lingual",2.0,1.0986122886681098,Q1,"['indic language', 'cross lingual']",0.6760729010879003
Translation Quality and Effort: Options versus Post-editing,2015.0,"translation quality, effort, choice, postediting",1.0,0.6931471805599453,Q1,"['translation quality', 'effort', 'choice']",0.670980308172894
Investigating the potential of post-ordering {SMT} output to improve translation quality,2015.0,"post-ordering smt output, translation quality",0.0,0.0,Q1,['translation quality'],0.5871122247815785
Applying {S}anskrit Concepts for Reordering in {MT},2015.0,"sanskrit concepts, reordering, p/2",2.0,1.0986122886681098,Q1,['reordering'],0.2762016751159453
Dialogue Act Recognition for Text-based {S}inhala,2015.0,"dialogue act detection, text-based, sinhala",2.0,1.0986122886681098,Q1,"['text-based', 'sinhala']",0.7891421126842466
A Semi Supervised Dialog Act Tagging for {T}elugu,2015.0,"semi supervised dialog act tagging, telugu",3.0,1.3862943611198906,Q2,['telugu'],0.8777715577951102
Natural Language Processing for Solving Simple Word Problems,2015.0,"natural language processing, simple word problems",7.0,2.079441541679836,Q2,['natural language processing'],0.7342279116731907
Analysis of Influence of {L}2 {E}nglish Speakers{'} Fluency on Occurrence and Duration of Sentence-medial Pauses in {E}nglish Readout Speech,2015.0,"l2, fluent, occurrence, duration, sentence-medial pauses, english readout speech",0.0,0.0,Q1,"['l2', 'occurrence']",0.5823285975277763
Acoustic Correlates of Voicing and Gemination in {B}angla,2015.0,"acoustic correlates, voicing, gemination, bangla",0.0,0.0,Q1,"['voicing', 'bangla']",0.7953484782020739
Exploiting portability to build an {RBMT} prototype for a new source language,2015.0,"portability, rmt, source language",4.0,1.6094379124341005,Q2,['portability'],0.5
Using on-line available sources of bilingual information for word-level machine translation quality estimation,2015.0,"multiple on-line sources, bilingual information, word-level machine translation, quality estimates",8.0,2.19722457733622,Q3,['bilingual information'],0.5000582910141388
A general framework for minimizing translation effort: towards a principled combination of translation technologies in computer-aided translation,2015.0,"legal framework, minimizing translation effort, principled combination, translation technologies, computer-aided translation",6.0,1.9459101490553128,Q2,['computer-aided translation'],0.4617393207172883
Can Translation Memories afford not to use paraphrasing?,2015.0,"translation memories, paraphrasing",16.0,2.833213344056216,Q3,"['translation memories', 'paraphrasing']",0.5918915992179866
The role of artificially generated negative data for quality estimation of machine translation,2015.0,"negative focus, quality estimates, machine translate",6.0,1.9459101490553128,Q2,['machine translate'],0.5000000000000001
Post-Editing Evaluations: Trade-offs between Novice and Professional Participants,2015.0,"post-editing research, trade-offs, novice, professional participants",34.0,3.555348061489413,Q4,['novice'],0.5000076299385012
Benchmarking {SMT} Performance for {F}arsi Using the {TEP}++ Corpus,2015.0,"smt quality, farsi, tep++ corpus, benchmarking",7.0,2.079441541679836,Q2,"['farsi', 'benchmarking']",0.5299943675951311
Truly Exploring Multiple References for Machine Translation Evaluation,2015.0,"museums, machine translation evaluation",12.0,2.5649493574615367,Q3,['machine translation evaluation'],0.7493549459940874
Searching for Context: a Study on Document-Level Labels for Translation Quality Estimation,2015.0,"context, document-level labels, translation quality",22.0,3.1354942159291497,Q4,"['context', 'translation quality']",0.6694542813711444
Stripping Adjectives: Integration Techniques for Selective Stemming in {SMT} Systems,2015.0,"adjectives, integration methods, selective stemming, smt system",2.0,1.0986122886681098,Q1,"['adjectives', 'smt system']",0.30406843948930123
Evaluating machine translation for assimilation via a gap-filling task,2015.0,"machine translate, assimilation, gap-filling task",10.0,2.3978952727983707,Q3,['machine translate'],0.5000000000000001
Unsupervised training of maximum-entropy models for lexical selection in rule-based machine translation,2015.0,"parser self-training, linear, lexical selection, word aligner",3.0,1.3862943611198906,Q2,"['linear', 'lexical selection']",0.576876520633081
Assessing linguistically aware fuzzy matching in translation memories,2015.0,"inforex, translation memories",15.0,2.772588722239781,Q3,['translation memories'],0.5000057231941692
"Integrating a Large, Monolingual Corpus as Translation Memory into Statistical Machine Translation",2015.0,"small, corpus monolingues, volume 31, lightweight models",5.0,1.791759469228055,Q2,['small'],0.7478062729142199
Target-Side Generation of Prepositions for {SMT},2015.0,"target-side generation, preposition, smt (statistical machine translation)",3.0,1.3862943611198906,Q2,"['preposition', 'smt (statistical machine translation)']",0.19862858417323387
Word Alignment Based Parallel Corpora Evaluation and Cleaning Using Machine Learning Techniques,2015.0,"text alignment, parallel corpora, evaluate, cleaning, multimodal behaviors",11.0,2.4849066497880004,Q3,"['text alignment', 'parallel corpora', 'evaluate', 'cleaning']",0.18149018257608174
{SMT} at the International Maritime Organization: experiences with combining in-house corpora with out-of-domain corpora,2015.0,"smt (statistical machine translation), international maritime organization, in-house corpus, out-of-domain corpus",2.0,1.0986122886681098,Q1,['smt (statistical machine translation)'],0.2865161470918668
Evaluation of the domain adaptation of {MT} systems in {ACCURAT},2015.0,"domain adaptation, mt system, accurat",0.0,0.0,Q1,"['domain adaptation', 'mt system', 'accurat']",0.4915944181900688
"The {ACCEPT} Academic Portal: Bringing Together Pre-editing, {MT} and Post-editing into a Learning Environment",2015.0,"accept academic portal, pre-editing, mt, postediting, academic environment",0.0,0.0,Q1,"['pre-editing', 'mt']",0.5409307966654047
{R}ussian-{C}hinese Sentence-level Aligned News Corpus,2015.0,"russian, chinese, temporally annotated corpora",4.0,1.6094379124341005,Q2,"['russian', 'chinese']",0.6004512729824099
{MT}-enhanced fuzzy matching with Transit {NXT} and {STAR} {M}oses,2015.0,"mt-enhanced fuzzy matching, transit nxt, moses",2.0,1.0986122886681098,Q1,['moses'],0.5956162087650783
{T}ra{MOOC}: Translation for Massive Open Online Courses,2015.0,"tramooc, translate, massive open online course",1.0,0.6931471805599453,Q1,['translate'],0.7246755953804307
Streamlining Translation Workflows with {S}tyle{S}corer,2015.0,"translation workflow, stylescorer",0.0,0.0,Q1,['translation workflow'],0.4549544954507547
{O}kapi+{Q}u{E}st: Translation Quality Estimation within Okapi,2015.0,"okapi, quest, translation quality",1.0,0.6931471805599453,Q1,"['quest', 'translation quality']",0.6677579137689137
{A}bu-{M}a{T}ran: Automatic building of Machine Translation,2015.0,"abu-matran, automated building, machine translate",1.0,0.6931471805599453,Q1,['machine translate'],0.5000000000000001
{MNH}-{TT}: A Platform to Support Collaborative Translator Training,2015.0,"mnh-tt, collaborative translation, platform",1.0,0.6931471805599453,Q1,['platform'],0.7189946489243284
Extended Tree Transducers in Natural Language Processing,2015.0,"weighted tree transducers, natural language processing",0.0,0.0,Q1,['natural language processing'],0.7342279116731907
Preserving Trees in Minimal Automata,2015.0,"tree, minimal automata",0.0,0.0,Q1,['tree'],0.2730197969101643
A Direct Link between Tree-Adjoining and Context-Free Tree Grammars,2015.0,"tree-adjoining, context-free grammars",6.0,1.9459101490553128,Q2,"['tree-adjoining', 'context-free grammars']",0.10379235684792598
Grammar Design with Multi-tape Automata and Composition,2015.0,"grammar design, multi-tape automata, composition",4.0,1.6094379124341005,Q2,['composition'],0.6472625574848224
Temporal Forces and Type Coercion in Strings,2015.0,"temporal forces, sort coercion, string",0.0,0.0,Q1,['string'],0.4730004365225674
Accounting for Allomorphy in Finite-state Transducers,2015.0,"allomorphy, finite state transducers",0.0,0.0,Q1,['finite state transducers'],0.03271061244691842
A Hybrid Approach to Grapheme-Phoneme Conversion,2015.0,"hybrid approach, grapheme conversion",1.0,0.6931471805599453,Q1,['hybrid approach'],0.17395079380436462
Three Equivalent Codes for Autosegmental Representations,2015.0,"code, autosegmental",4.0,1.6094379124341005,Q2,['code'],0.8897530664299189
Domain Adaptation for Dependency Parsing via Self-Training,2015.0,"domain adaptation, dependency parses, self training",17.0,2.8903717578961645,Q3,['domain adaptation'],0.6768501110173526
Combining Active Learning and Partial Annotation for Domain Adaptation of a {J}apanese Dependency Parser,2015.0,"active learner, partial annotation, domain adaptation, japanese dependency parser",6.0,1.9459101490553128,Q2,['domain adaptation'],0.6768501110173526
Incorporating Complementary Annotation to a {CCG}bank for Improving Derivations for {J}apanese,2015.0,"complementary annotation, ccgbank, derivation, japanese",0.0,0.0,Q1,"['ccgbank', 'derivation', 'japanese']",0.3533253336637796
Semantic Parsing for Textual Entailment,2015.0,"semantic parses, textual entailment",10.0,2.3978952727983707,Q3,['textual entailment'],0.18190559032025178
A Framework for Procedural Text Understanding,2015.0,"framework, procedural text comprehension",27.0,3.332204510175204,Q4,['framework'],0.7813757718608926
