Title,Year,Important Words,Citations,Log_Citations,Quartile,Filtered Words,Novelty Score
Auditory Synaesthesia and Near Synonyms: A Corpus-Based Analysis of sheng1 and yin1 in {M}andarin {C}hinese,2015.0,"synesthesia, near-synonym, corpus mining, sheng1, yin1, chinese mandarin",4.0,1.6094379124341005,Q1,"['near-synonym', 'corpus mining']",0.3429687006215262
System Utterance Generation by Label Propagation over Association Graph of Words and Utterance Patterns for Open-Domain Dialogue Systems,2015.0,"german email corpus, label propagation, relation graph, words, utterance patterns, football world cup",9.0,2.302585092994046,Q2,"['label propagation', 'words']",0.3649690449508416
The Cross-modal Representation of Metaphors,2015.0,"cross-modal representation, metaphors",0.0,0.0,Q1,['metaphors'],0.4044139430501916
Writing to Read: the Case of {C}hinese,2015.0,"writing, read, chinese",6.0,1.9459101490553128,Q1,"['writing', 'read', 'chinese']",0.5635346297318033
Design of a Learner Corpus for Listening and Speaking Performance,2015.0,"learner corpus, linguistic behavior, linguistic behavior",0.0,0.0,Q1,"['learner corpus', 'linguistic behavior', 'linguistic behavior']",0.0994215664237124
When Embodiment Meets {G}enerative {L}exicon: The Human Body Part Metaphors in Sinica Corpus,2015.0,"embodiment, generative lexicon, human body part metaphors, sinica corpus",4.0,1.6094379124341005,Q1,"['embodiment', 'generative lexicon', 'sinica corpus']",0.1308586442069488
Not Voice but Case Identity in {VP} Ellipsis of {E}nglish,2015.0,"voice, case identity, vp ellipsis, english",0.0,0.0,Q1,"['voice', 'vp ellipsis', 'english']",0.2775270919116651
A Statistical Modeling of the Correlation between Island Effects and Working-memory Capacity for {L}2 Learners,2015.0,"statistical modeling, correlates, wh-islands, working-memory capacity, l3 learning",0.0,0.0,Q1,"['statistical modeling', 'correlates']",0.3995705614459597
De-verbalization and Nominal Categories in {M}andarin {C}hinese: A corpus-driven study in both Mainland {M}andarin and {T}aiwan {M}andarin,2015.0,"verbalism, nominal categories, chinese mandarin, corpus-based bias, baseline results, taiwan mandarin",0.0,0.0,Q1,"['baseline results', 'taiwan mandarin']",0.4005767473028089
Zero Object Resolution in {K}orean,2015.0,"zero object, resolution, korean",4.0,1.6094379124341005,Q1,"['resolution', 'korean']",0.3652711479162811
Neural Network Language Model for {C}hinese {P}inyin Input Method Engine,2015.0,"neural system, language model, pinyin, input method",16.0,2.833213344056216,Q2,"['language model', 'pinyin', 'input method']",0.4311902279667928
Real-time Detection and Sorting of News on Microblogging Platforms,2015.0,"real-time detection, sort, news, signbank",3.0,1.3862943611198906,Q1,"['sort', 'news']",0.5265740919141793
Trouble information extraction based on a bootstrap approach from {T}witter,2015.0,"trouble information extraction, bootstrap approach, twitter",1.0,0.6931471805599453,Q1,"['bootstrap approach', 'twitter']",0.3056142854652746
Using {T}witter Data to Infer Personal Values of {J}apanese Consumers,2015.0,"twitter data, personal values, japanese consumers",0.0,0.0,Q1,['twitter data'],0.7979810175790893
Distant-supervised Language Model for Detecting Emotional Upsurge on {T}witter,2015.0,"unsupervised language model, path of motion, twitter",0.0,0.0,Q1,"['unsupervised language model', 'twitter']",0.3053724809376515
Hybrid Method of Semi-supervised Learning and Feature Weighted Learning for Domain Adaptation of Document Classification,2015.0,"hybrid method, supervised data, feature-weight learning, domain adaptation, code classification",4.0,1.6094379124341005,Q1,"['hybrid method', 'domain adaptation']",0.3555154844366542
Paraphrase Detection Based on Identical Phrase and Similar Word Matching,2015.0,"paraphrase detection, identical phrase, similar words",6.0,1.9459101490553128,Q1,"['paraphrase detection', 'similar words']",0.3745144696904753
Multi-aspects Rating Prediction Using Aspect Words and Sentences,2015.0,"west african languages, aspect words, sentences",0.0,0.0,Q1,['sentences'],0.371746582176958
Cross-lingual Pseudo Relevance Feedback Based on Weak Relevant Topic Alignment,2015.0,"cross-lingual pseudo relevance, feedback, weak relevant topic alignment",0.0,0.0,Q1,['feedback'],0.6580662097911707
Corpus annotation with a linguistic analysis of the associations between event mentions and spatial expressions,2015.0,"corpus annotation, linguistic analyses, associations, relu, spatial expressions",0.0,0.0,Q1,"['corpus annotation', 'linguistic analyses', 'associations', 'spatial expressions']",0.0959850774299603
Recognizing Complex Negation on {T}witter,2015.0,"logical negation, twitter",3.0,1.3862943611198906,Q1,['twitter'],0.6148834194239643
Topic Model for Identifying Suicidal Ideation in {C}hinese Microblog,2015.0,"topic model, suicidality, weibo messages",28.0,3.367295829986474,Q3,['topic model'],0.5430464891791769
Predicting Sector Index Movement with Microblogging Public Mood Time Series on Social Issues,2015.0,"acknowledgment use, microblog, public mood time series, challenges",2.0,1.0986122886681098,Q1,"['microblog', 'challenges']",0.5885135102978319
Proceedings of the 12th International Conference on Natural Language Processing,2015.0,"12th international conference, natural language processing",0.0,0.0,Q1,['natural language processing'],0.5608083317183244
Keynote Lecture 1: Scientific Paper Analysis,2015.0,"information gain ratio, keynote",0.0,0.0,Q1,['keynote'],0.0009526340250988
Addressing Class Imbalance in Grammatical Error Detection with Evaluation Metric Optimization,2015.0,"class imbalance, grammar error detection, evaluation metric optimization",0.0,0.0,Q1,['class imbalance'],0.0
Words are not Equal: Graded Weighting Model for Building Composite Document Vectors,2015.0,"words, weighting model, composite document vectors",9.0,2.302585092994046,Q2,"['words', 'weighting model']",0.2007386619974256
Online Adspace Posts{'} Category Classification,2015.0,"online adspace, posts' category, classification",0.0,0.0,Q1,['classification'],0.6798061889686358
Noun Phrase Chunking for {M}arathi using Distant Supervision,2015.0,"noun-phrase chunking, marathi, distant supervision",1.0,0.6931471805599453,Q1,"['marathi', 'distant supervision']",0.7879306443342229
Self-Organizing Maps for Classification of a Multi-Labeled Corpus,2015.0,"self-organizing map, classification, labelled corpus",0.0,0.0,Q1,"['self-organizing map', 'classification']",0.3324508996177978
Word Sense Disambiguation in {H}indi Language Using Hyperspace Analogue to Language and Fuzzy {C}-Means Clustering,2015.0,"word sense disambiguation, hindi, hyperspace analogue to language, fuzzy sets",7.0,2.079441541679836,Q1,"['word sense disambiguation', 'hindi']",0.4318801082054953
Using Word Embeddings for Bilingual Unsupervised {WSD},2015.0,"word embeddings, bilingual, multi-relational",2.0,1.0986122886681098,Q1,"['word embeddings', 'bilingual', 'multi-relational']",0.4103001452165424
Compositionality in {B}angla Compound Verbs and their Processing in the Mental Lexicon,2015.0,"compositionality, bangla compound verbs, process, live lexicons",0.0,0.0,Q1,"['compositionality', 'process']",0.5109362478894794
{I}ndo{W}ord{N}et Dictionary: An Online Multilingual Dictionary using {I}ndo{W}ord{N}et,2015.0,"indowordnet, stock markets, indowordnet",1.0,0.6931471805599453,Q1,"['indowordnet', 'indowordnet']",0.8067173172381641
Let Sense Bags Do Talking: Cross Lingual Word Semantic Similarity for {E}nglish and {H}indi,2015.0,"sense bags, distress, english, hindi",0.0,0.0,Q1,"['english', 'hindi']",0.4945788400741764
A temporal expression recognition system for medical documents by,2015.0,"inference rule verification, medical documents",2.0,1.0986122886681098,Q1,['medical documents'],0.627037097412978
An unsupervised {EM} method to infer time variation in sense probabilities,2015.0,"unsupervised method, time variation, sense probabilities",1.0,0.6931471805599453,Q1,['unsupervised method'],0.3446526623543984
Authorship Attribution in {B}engali Language,2015.0,"authorship, bangla language",16.0,2.833213344056216,Q2,['authorship'],0.5593341512713406
An Empirical Study of Diversity of Word Alignment and its Symmetrization Techniques for System Combination,2015.0,"emprical study, diversity, text alignment, symmetrization techniques, combined systems",0.0,0.0,Q1,"['diversity', 'text alignment']",0.4708680183017111
Extracting Information from {I}ndian First Names,2015.0,"information, indian first names",0.0,0.0,Q1,['information'],0.4559252289929609
punct-An Alternative Verb Semantic Ontology Representation,2015.0,"punct, alternative verb, semantic ontology",0.0,0.0,Q1,"['punct', 'semantic ontology']",0.1896020760841984
{SMT} Errors Requiring Grammatical Knowledge for Prevention,2015.0,"smt errors, grammatical knowledge, prevention",1.0,0.6931471805599453,Q1,"['grammatical knowledge', 'prevention']",0.3512775309823565
Isolated Word Recognition System for {M}alayalam using Machine Learning,2015.0,"text recognition, malayalam, machine-learning",1.0,0.6931471805599453,Q1,"['text recognition', 'malayalam']",0.4646922730059921
Text Normalization and Unit Selection for a Memory Based Non Uniform Unit Selection {TTS} in {M}alayalam,2015.0,"text smoothing, unit selection, memory based non uniform unit selection tts, malayalam",0.0,0.0,Q1,['malayalam'],0.6684116096039361
Morphological Analyzer for {G}ujarati using Paradigm based approach with Knowledge based and Statistical Methods,2015.0,"turkish morphology, gujarati, paradigmatic approach, knowledge-based method, statistical methods",0.0,0.0,Q1,"['gujarati', 'knowledge-based method', 'statistical methods']",0.254135764142069
A Study on Divergence in {M}alayalam and {T}amil Language in Machine Translation Perceptive,2015.0,"divergent, malayalam, tamil language, machine translate",0.0,0.0,Q1,"['divergent', 'malayalam', 'tamil language', 'machine translate']",0.4032394009365258
Logistic Regression for Automatic Lexical Level Morphological Paradigm Selection for {K}onkani Nouns,2015.0,"logistic regression, automatic lexical level, morphological paradigm, konkani",0.0,0.0,Q1,"['logistic regression', 'morphological paradigm', 'konkani']",0.3208011624740269
An Approach to Collective Entity Linking,2015.0,"approach, global entity linking",0.0,0.0,Q1,['approach'],0.4875366526466441
Development of Speech corpora for different Speech Recognition tasks in {M}alayalam language,2015.0,"speech corpora, speech recognition tasks, malayalam",2.0,1.0986122886681098,Q1,"['speech corpora', 'malayalam']",0.4919010551926119
{POS} Tagging of {H}indi-{E}nglish Code Mixed Text from Social Media: Some Machine Learning Experiments,2015.0,"pos tagging, english-hindi code-mixed text, social media, machine-learning",20.0,3.044522437723423,Q2,"['pos tagging', 'social media']",0.6596905792400702
Automated Analysis of {B}angla Poetry for Classification and Poet Identification,2015.0,"automated analysis, bangla poetry, classification, poet identification",17.0,2.8903717578961645,Q2,"['automated analysis', 'classification']",0.7558677575288613
Sentence Boundary Detection for Social Media Text,2015.0,"proscript, social media text",12.0,2.5649493574615367,Q2,['social media text'],0.8582203088186116
Mood Classification of {H}indi Songs based on Lyrics,2015.0,"mood classification, hindi songs, lyrics",15.0,2.772588722239781,Q2,"['mood classification', 'hindi songs', 'lyrics']",0.218487197614256
"Using Skipgrams, Bigrams, and Part of Speech Features for Sentiment Classification of {T}witter Messages",2015.0,"skipgrams, bigrams, part of speech features, extracting data, twitter messages",5.0,1.791759469228055,Q1,"['skipgrams', 'bigrams', 'twitter messages']",0.1508295010748733
A Hybrid Approach for Bracketing Noun Sequence,2015.0,"hybrid approach, brackets, noun sequence",0.0,0.0,Q1,"['hybrid approach', 'noun sequence']",0.1479723904801351
Simultaneous Feature Selection and Parameter Optimization Using Multi-objective Optimization for Sentiment Analysis,2015.0,"feature selection, parameter optimization, multiobjective optimization, sentiment analysis",0.0,0.0,Q1,"['feature selection', 'parameter optimization', 'sentiment analysis']",0.5140723003093846
Detection of Multiword Expressions for {H}indi Language using Word Embeddings and {W}ord{N}et-based Features,2015.0,"multiword expressions, hindi, word embeddings, wordnet features",8.0,2.19722457733622,Q2,"['multiword expressions', 'hindi', 'word embeddings']",0.634926191973829
Augmenting Pivot based {SMT} with word segmentation,2015.0,"pivot-based smt, word segmentation",3.0,1.3862943611198906,Q1,"['pivot-based smt', 'word segmentation']",0.1567389669977259
Using Multilingual Topic Models for Improved Alignment in {E}nglish-{H}indi {MT},2015.0,"multilingual topic model, align, english-hindi mt",3.0,1.3862943611198906,Q1,"['align', 'english-hindi mt']",0.1875043000455509
Post-editing a chapter of a specialized textbook into 7 languages: importance of terminological proximity with {E}nglish for productivity,2015.0,"postediting, specialised texts, 7 languages, diachronic proximity, english, productivity",2.0,1.0986122886681098,Q1,"['postediting', '7 languages', 'english', 'productivity']",0.2181935280841428
Generating Translation Corpora in Indic Languages:Cultivating Bilingual Texts for Cross Lingual Fertilization,2015.0,"variant corpora, indic language, bilingual texts, cross lingual",2.0,1.0986122886681098,Q1,"['bilingual texts', 'cross lingual']",0.2419942324506941
Translation Quality and Effort: Options versus Post-editing,2015.0,"translation quality, effort, choice, postediting",1.0,0.6931471805599453,Q1,"['translation quality', 'effort', 'choice', 'postediting']",0.393726772095425
Investigating the potential of post-ordering {SMT} output to improve translation quality,2015.0,"post-ordering smt output, translation quality",0.0,0.0,Q1,['translation quality'],0.4572896164509287
Applying {S}anskrit Concepts for Reordering in {MT},2015.0,"sanskrit concepts, reordering, p/2",2.0,1.0986122886681098,Q1,['reordering'],0.2088689943406273
Dialogue Act Recognition for Text-based {S}inhala,2015.0,"dialogue act detection, text-based, sinhala",2.0,1.0986122886681098,Q1,"['text-based', 'sinhala']",0.6524575720320752
A Semi Supervised Dialog Act Tagging for {T}elugu,2015.0,"semi supervised dialog act tagging, telugu",3.0,1.3862943611198906,Q1,['telugu'],0.5869339187175554
Natural Language Processing for Solving Simple Word Problems,2015.0,"natural language processing, simple word problems",7.0,2.079441541679836,Q1,['natural language processing'],0.5608083317183244
Analysis of Influence of {L}2 {E}nglish Speakers{'} Fluency on Occurrence and Duration of Sentence-medial Pauses in {E}nglish Readout Speech,2015.0,"l2, fluent, occurrence, duration, sentence-medial pauses, english readout speech",0.0,0.0,Q1,"['l2', 'fluent', 'occurrence', 'duration']",0.5663728796622259
Acoustic Correlates of Voicing and Gemination in {B}angla,2015.0,"acoustic correlates, voicing, gemination, bangla",0.0,0.0,Q1,"['voicing', 'bangla']",0.7231431239925958
Exploiting portability to build an {RBMT} prototype for a new source language,2015.0,"portability, rmt, source language",4.0,1.6094379124341005,Q1,"['portability', 'rmt', 'source language']",0.317493300264821
Building hybrid machine translation systems by using an {EBMT} preprocessor to create partial translations,2015.0,"hybrid machine translation system, ebmt preprocessor, partial translations",0.0,0.0,Q1,['hybrid machine translation system'],0.0
Using on-line available sources of bilingual information for word-level machine translation quality estimation,2015.0,"multiple on-line sources, bilingual information, word-level machine translation, quality estimates",8.0,2.19722457733622,Q2,['bilingual information'],0.5344394477427067
A general framework for minimizing translation effort: towards a principled combination of translation technologies in computer-aided translation,2015.0,"legal framework, minimizing translation effort, principled combination, translation technologies, computer-aided translation",6.0,1.9459101490553128,Q1,"['legal framework', 'translation technologies', 'computer-aided translation']",0.4399376023176981
Can Translation Memories afford not to use paraphrasing?,2015.0,"translation memories, paraphrasing",16.0,2.833213344056216,Q2,"['translation memories', 'paraphrasing']",0.2577449851568226
The role of artificially generated negative data for quality estimation of machine translation,2015.0,"negative focus, quality estimates, machine translate",6.0,1.9459101490553128,Q1,['machine translate'],0.6928981658583717
Post-Editing Evaluations: Trade-offs between Novice and Professional Participants,2015.0,"post-editing research, trade-offs, novice, professional participants",34.0,3.555348061489413,Q3,"['trade-offs', 'novice']",0.3755479497426889
Benchmarking {SMT} Performance for {F}arsi Using the {TEP}++ Corpus,2015.0,"smt quality, farsi, tep++ corpus, benchmarking",7.0,2.079441541679836,Q1,"['farsi', 'benchmarking']",0.5200377284780436
Identifying main obstacles for statistical machine translation of morphologically rich {S}outh {S}lavic languages,2015.0,"lightweight models, south slavic languages",12.0,2.5649493574615367,Q2,['south slavic languages'],0.6601183339431353
Truly Exploring Multiple References for Machine Translation Evaluation,2015.0,"museums, machine translation evaluation",12.0,2.5649493574615367,Q2,['machine translation evaluation'],0.5148159904201436
Searching for Context: a Study on Document-Level Labels for Translation Quality Estimation,2015.0,"context, document-level labels, translation quality",22.0,3.1354942159291497,Q2,"['context', 'translation quality']",0.5788777344050139
Stripping Adjectives: Integration Techniques for Selective Stemming in {SMT} Systems,2015.0,"adjectives, integration methods, selective stemming, smt system",2.0,1.0986122886681098,Q1,"['adjectives', 'smt system']",0.2204344164554286
Evaluating machine translation for assimilation via a gap-filling task,2015.0,"machine translate, assimilation, gap-filling task",10.0,2.3978952727983707,Q2,"['machine translate', 'assimilation']",0.364362670750207
Unsupervised training of maximum-entropy models for lexical selection in rule-based machine translation,2015.0,"parser self-training, linear, lexical selection, word aligner",3.0,1.3862943611198906,Q1,"['linear', 'lexical selection', 'word aligner']",0.2227789816951088
Assessing linguistically aware fuzzy matching in translation memories,2015.0,"inforex, translation memories",15.0,2.772588722239781,Q2,"['inforex', 'translation memories']",0.0835630045509193
"Integrating a Large, Monolingual Corpus as Translation Memory into Statistical Machine Translation",2015.0,"small, corpus monolingues, volume 31, lightweight models",5.0,1.791759469228055,Q1,['small'],0.5183164322979454
Target-Side Generation of Prepositions for {SMT},2015.0,"target-side generation, preposition, smt (statistical machine translation)",3.0,1.3862943611198906,Q1,"['preposition', 'smt (statistical machine translation)']",0.2056353184589866
Word Alignment Based Parallel Corpora Evaluation and Cleaning Using Machine Learning Techniques,2015.0,"text alignment, parallel corpora, evaluate, cleaning, multimodal behaviors",11.0,2.4849066497880004,Q2,"['text alignment', 'parallel corpora', 'evaluate', 'cleaning']",0.2376937377029028
